descripcion,causa
121/01/201009307-2010-0009P DEPRECATORIO,093072010000
219/01/201009307-2010-0008P DEPRECATORIO,093072010000
315/01/201009307-2010-0007P DEPRECATORIO,093072010000
414/01/201009307-2010-0006P DEPRECATORIO,093072010000
512/01/201009307-2010-0005P DEPRECATORIO,093072010000
611/01/201009307-2010-0004P DEPRECATORIO,093072010000
708/01/201009307-2010-0003P DEPRECATORIO,093072010000
806/01/201009307-2010-0002P DEPRECATORIO,093072010000
906/01/201009307-2010-0001P DEPRECATORIO,093072010000
1006/01/201009307-2010-0009  EXTINCION DE PATRIMONIO FAMILIAR,093072010000
1105/01/201009307-2010-0005  TUTELAS - CURADURIAS,093072010000
1205/01/201009307-2010-0006  DIVORCIO POR MUTUO CONSENTIMIENTO,093072010000
1305/01/201009307-2010-0007  DIVORCIO LITIGIOSO,093072010000
1405/01/201009307-2010-0008  DINERO,093072010000
1504/01/201009307-2010-0001  PAGO DE OBLIGACIONES CONSTANTES EN DOCUMENTOS PRIVADOS RECONOCIDOS LEGALMENTE,093072010000
1604/01/201009307-2010-0002  REINVINDICACIÓN,093072010000
1704/01/201009307-2010-0003  SOLICITUD DE EMBARGO,093072010000
1804/01/201009307-2010-0004  DINERO,093072010000
110/02/201009307-2010-0019P DEPRECATORIO,093072010001
205/02/201009307-2010-0018P DEPRECATORIO,093072010001
305/02/201009307-2010-0017P DEPRECATORIO,093072010001
403/02/201009307-2010-0016P DEPRECATORIO,093072010001
502/02/201009307-2010-0015P DEPRECATORIO,093072010001
629/01/201009307-2010-0014P DEPRECATORIO,093072010001
728/01/201009307-2010-0013P DEPRECATORIO,093072010001
827/01/201009307-2010-0012P DEPRECATORIO,093072010001
926/01/201009307-2010-0011P DEPRECATORIO,093072010001
1025/01/201009307-2010-0010P DEPRECATORIO,093072010001
1111/01/201009307-2010-0019  COLUSORIOS,093072010001
1208/01/201009307-2010-0017  OBLIGACIONES; ART. 423 CPC,093072010001
1308/01/201009307-2010-0018  DIVORCIO POR MUTUO CONSENTIMIENTO,093072010001
1407/01/201009307-2010-0012  OTROS,093072010001
1507/01/201009307-2010-0014  CONFESION JUDICIAL,093072010001
1607/01/201009307-2010-0016  DIVORCIO POR CAUSAL,093072010001
1706/01/201009307-2010-0010  DINERO,093072010001
1806/01/201009307-2010-0011  INSOLVENCIA,093072010001
102/03/201009307-2010-0029P DEPRECATORIO,093072010002
227/02/201009307-2010-0028P DEPRECATORIO,093072010002
326/02/201009307-2010-0027P DEPRECATORIO,093072010002
424/02/201009307-2010-0026P DEPRECATORIO,093072010002
522/02/201009307-2010-0025P DEPRECATORIO,093072010002
620/02/201009307-2010-0024P DEPRECATORIO,093072010002
718/02/201009307-2010-0023P DEPRECATORIO,093072010002
817/02/201009307-2010-0022P DEPRECATORIO,093072010002
912/02/201009307-2010-0021P DEPRECATORIO,093072010002
1010/02/201009307-2010-0020P DEPRECATORIO,093072010002
1114/01/201009307-2010-0028  REPOSICION DE FOLIOS,093072010002
1214/01/201009307-2010-0029  DINERO,093072010002
1313/01/201009307-2010-0026  OBLIGACIONES; ART. 423 CPC,093072010002
1412/01/201009307-2010-0024  EXCEPCIONES COACTIVA,093072010002
1511/01/201009307-2010-0021  INFORMACION SUMARIA,093072010002
1611/01/201009307-2010-0022  DIVORCIO LITIGIOSO,093072010002
118/03/201009307-2010-0039P DEPRECATORIO,093072010003
217/03/201009307-2010-0038P DEPRECATORIO,093072010003
316/03/201009307-2010-0037P DEPRECATORIO,093072010003
412/03/201009307-2010-0036P DEPRECATORIO,093072010003
512/03/201009307-2010-0035P DEPRECATORIO,093072010003
610/03/201009307-2010-0034P DEPRECATORIO,093072010003
709/03/201009307-2010-0033P DEPRECATORIO,093072010003
808/03/201009307-2010-0032P DEPRECATORIO,093072010003
905/03/201009307-2010-0031P DEPRECATORIO,093072010003
1004/03/201009307-2010-0030P DEPRECATORIO,093072010003
1115/01/201009307-2010-0037  MEDIDAS CAUTELARES,093072010003
1215/01/201009307-2010-0034  DINERO,093072010003
1315/01/201009307-2010-0036  CONFESION JUDICIAL,093072010003
1415/01/201009307-2010-0038  DIVORCIO POR MUTUO CONSENTIMIENTO,093072010003
1515/01/201009307-2010-0039  DIVORCIO LITIGIOSO,093072010003
1614/01/201009307-2010-0030  PRESCRIPCIONES,093072010003
1714/01/201009307-2010-0031  OBLIGACIONES; ART. 423 CPC,093072010003
1814/01/201009307-2010-0033  DIVORCIO POR MUTUO CONSENTIMIENTO,093072010003
108/04/201009307-2010-0049P DEPRECATORIO,093072010004
208/04/201009307-2010-0048P DEPRECATORIO,093072010004
306/04/201009307-2010-0047P DEPRECATORIO,093072010004
401/04/201009307-2010-0046P DEPRECATORIO,093072010004
531/03/201009307-2010-0045P DEPRECATORIO,093072010004
630/03/201009307-2010-0044P DEPRECATORIO,093072010004
