descripcion,causa
104/01/201009954-2010-0001  MALTRATO,099542010000
204/01/201009954-2010-0002  ALIMENTOS,099542010000
304/01/201009954-2010-0003  PATRIA POTESTAD,099542010000
404/01/201009954-2010-0004  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,099542010000
504/01/201009954-2010-0005  ALIMENTOS,099542010000
604/01/201009954-2010-0006  RETENCION INDEBIDA,099542010000
704/01/201009954-2010-0007  ALIMENTOS,099542010000
804/01/201009954-2010-0008  ALIMENTOS,099542010000
904/01/201009954-2010-0009  ALIMENTOS,099542010000
105/01/201009954-2010-0018  SOLICITUD,099542010001
205/01/201009954-2010-0019  ALIMENTOS,099542010001
304/01/201009954-2010-0010  ALIMENTOS,099542010001
404/01/201009954-2010-0011  ALIMENTOS,099542010001
504/01/201009954-2010-0012  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,099542010001
604/01/201009954-2010-0013  ALIMENTOS PARA MUJER EMBARAZADA,099542010001
704/01/201009954-2010-0014  DENUNCIA,099542010001
804/01/201009954-2010-0015  ABANDONO DE HOGAR,099542010001
904/01/201009954-2010-0016  ABANDONO DE HOGAR,099542010001
1001/01/201009954-2010-0017  ACCION DE PROTECCION,099542010001
105/01/201009954-2010-0020  ALIMENTOS,099542010002
205/01/201009954-2010-0021  TENENCIA,099542010002
305/01/201009954-2010-0022  RETENCION INDEBIDA,099542010002
405/01/201009954-2010-0023  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,099542010002
505/01/201009954-2010-0024  ALIMENTOS,099542010002
605/01/201009954-2010-0025  ALIMENTOS,099542010002
705/01/201009954-2010-0026  REGULACION DE VISITAS,099542010002
805/01/201009954-2010-0027  ALIMENTOS,099542010002
905/01/201009954-2010-0028  ALIMENTOS,099542010002
1005/01/201009954-2010-0029  ALIMENTOS,099542010002
106/01/201009954-2010-0036  ALIMENTOS,099542010003
206/01/201009954-2010-0037  RETENCION INDEBIDA,099542010003
306/01/201009954-2010-0038  ALIMENTOS,099542010003
406/01/201009954-2010-0039  ALIMENTOS,099542010003
505/01/201009954-2010-0030  ALIMENTOS,099542010003
605/01/201009954-2010-0031  ALIMENTOS,099542010003
107/01/201009954-2010-0046  RETENCION INDEBIDA,099542010004
207/01/201009954-2010-0047  ALIMENTOS,099542010004
307/01/201009954-2010-0048  ALIMENTOS,099542010004
407/01/201009954-2010-0049  ALIMENTOS,099542010004
506/01/201009954-2010-0040  DENUNCIA,099542010004
606/01/201009954-2010-0044  HABEAS CORPUS,099542010004
129/03/201009954-2010-0059  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,099542010005
208/01/201009954-2010-0055  ROBO,099542010005
308/01/201009954-2010-0056  SOLICITUD,099542010005
408/01/201009954-2010-0057  ALIMENTOS,099542010005
508/01/201009954-2010-0058  ALIMENTOS,099542010005
607/01/201009954-2010-0050  ALIMENTOS,099542010005
707/01/201009954-2010-0051  ALIMENTOS,099542010005
807/01/201009954-2010-0052  ALIMENTOS,099542010005
125/01/201009954-2010-0069  PATRIA POTESTAD,099542010006
218/01/201009954-2010-0068  ALIMENTOS,099542010006
311/01/201009954-2010-0067  CONTRAVENCION,099542010006
408/01/201009954-2010-0060  ALIMENTOS,099542010006
508/01/201009954-2010-0061  ALIMENTOS,099542010006
608/01/201009954-2010-0062  PATRIA POTESTAD,099542010006
708/01/201009954-2010-0063  ALIMENTOS,099542010006
808/01/201009954-2010-0064  DENUNCIA,099542010006
908/01/201009954-2010-0065  ABANDONO DE HOGAR,099542010006
125/01/201009954-2010-0070  ALIMENTOS,099542010007
225/01/201009954-2010-0071  ALIMENTOS,099542010007
325/01/201009954-2010-0072  ALIMENTOS,099542010007
425/01/201009954-2010-0073  REGULACION DE VISITAS,099542010007
525/01/201009954-2010-0074  ALIMENTOS,099542010007
625/01/201009954-2010-0075  ALIMENTOS,099542010007
725/01/201009954-2010-0076  ALIMENTOS,099542010007
825/01/201009954-2010-0077  ALIMENTOS,099542010007
925/01/201009954-2010-0078  ALIMENTOS,099542010007
1025/01/201009954-2010-0079  ALIMENTOS,099542010007
125/01/201009954-2010-0080  ALIMENTOS,099542010008
225/01/201009954-2010-0081  ABANDONO DE HOGAR,099542010008
325/01/201009954-2010-0082  ABANDONO DE HOGAR,099542010008
425/01/201009954-2010-0083  ABANDONO DE HOGAR,099542010008
126/01/201009954-2010-0090  ALIMENTOS,099542010009
226/01/201009954-2010-0091  ALIMENTOS,099542010009
326/01/201009954-2010-0092  ALIMENTOS,099542010009
426/01/201009954-2010-0093  PATRIA POTESTAD,099542010009
526/01/201009954-2010-0094  TENENCIA,099542010009
626/01/201009954-2010-0095  RETENCION INDEBIDA,099542010009
726/01/201009954-2010-0096  ALIMENTOS,099542010009
826/01/201009954-2010-0097  ALIMENTOS,099542010009
127/12/201009954-2010-0101ANRECUPERACION DEL MENOR O ENTREGA,099542010010
227/01/201009954-2010-0105  ROBO AGRAVADO,099542010010
327/01/201009954-2010-0106  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,099542010010
427/01/201009954-2010-0107  ALIMENTOS,099542010010
527/01/201009954-2010-0108  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,099542010010
626/01/201009954-2010-0104  DENUNCIA,099542010010
128/01/201009954-2010-0113  ALIMENTOS,099542010011
228/01/201009954-2010-0115  RETENCION INDEBIDA,099542010011
328/01/201009954-2010-0117  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,099542010011
428/01/201009954-2010-0118  ALIMENTOS,099542010011
528/01/201009954-2010-0119  ALIMENTOS PARA MUJER EMBARAZADA,099542010011
627/01/201009954-2010-0114  TENENCIA,099542010011
129/01/201009954-2010-0129  TENENCIA,099542010012
228/01/201009954-2010-0120  ABANDONO DE HOGAR,099542010012
328/01/201009954-2010-0121  ABANDONO DE HOGAR,099542010012
428/01/201009954-2010-0122  DENUNCIA,099542010012
528/01/201009954-2010-0123  ABANDONO DE HOGAR,099542010012
628/01/201009954-2010-0124  ABANDONO DE HOGAR,099542010012
117/02/201009954-2010-0137  CONTRAVENCION,099542010013
217/02/201009954-2010-0139  RETENCION INDEBIDA,099542010013
303/02/201009954-2010-0135  ROBO AGRAVADO,099542010013
429/01/201009954-2010-0131  ALIMENTOS,099542010013
529/01/201009954-2010-0133  RETENCION INDEBIDA,099542010013
117/02/201009954-2010-0140  PATRIA POTESTAD,099542010014
217/02/201009954-2010-0141  ALIMENTOS,099542010014
317/02/201009954-2010-0142  ALIMENTOS,099542010014
417/02/201009954-2010-0143  ALIMENTOS,099542010014
517/02/201009954-2010-0144  ALIMENTOS,099542010014
617/02/201009954-2010-0145  ALIMENTOS,099542010014
717/02/201009954-2010-0146  ALIMENTOS,099542010014
817/02/201009954-2010-0147  ABANDONO DE HOGAR,099542010014
907/02/201009954-2010-0148  ABANDONO DE HOGAR,099542010014
118/02/201009954-2010-0153  RETENCION INDEBIDA,099542010015
218/02/201009954-2010-0155  ALIMENTOS,099542010015
318/02/201009954-2010-0156  ABANDONO DE HOGAR,099542010015
418/02/201009954-2010-0157  DENUNCIA,099542010015
119/02/201009954-2010-0163  ALIMENTOS,099542010016
219/02/201009954-2010-0164  ALIMENTOS,099542010016
319/02/201009954-2010-0165  CONSIGNACION VOLUNTARIA,099542010016
419/02/201009954-2010-0166  ALIMENTOS,099542010016
519/02/201009954-2010-0167  DENUNCIA,099542010016
619/02/201009954-2010-0169  ROBO,099542010016
118/03/201009954-2010-0175  RETENCION INDEBIDA,099542010017
208/03/201009954-2010-0176  ALIMENTOS,099542010017
308/03/201009954-2010-0177  ALIMENTOS,099542010017
408/03/201009954-2010-0178  ALIMENTOS,099542010017
508/03/201009954-2010-0179  ALIMENTOS,099542010017
620/02/201009954-2010-0172  PATRIA POTESTAD,099542010017
720/02/201009954-2010-0173  PATRIA POTESTAD,099542010017
108/03/201009954-2010-0180  ALIMENTOS,099542010018
208/03/201009954-2010-0181  ALIMENTOS,099542010018
308/03/201009954-2010-0182  ALIMENTOS,099542010018
408/03/201009954-2010-0183  PROHIBICION DE SALIDA DEL PAIS,099542010018
508/03/201009954-2010-0184  ALIMENTOS,099542010018
608/03/201009954-2010-0185  SOLICITUD,099542010018
708/03/201009954-2010-0186  SOLICITUD,099542010018
808/03/201009954-2010-0187  ABANDONO DE HOGAR,099542010018
908/03/201009954-2010-0188  ABANDONO DE HOGAR,099542010018
1008/03/201009954-2010-0189  ABANDONO DE HOGAR,099542010018
129/03/201009954-2010-0197  ALIMENTOS,099542010019
209/03/201009954-2010-0198  ALIMENTOS,099542010019
309/03/201009954-2010-0199  ALIMENTOS,099542010019
