descripcion,causa
108/01/201009404-2010-0008  ACCION DE PROTECCION,094042010000
208/01/201009404-2010-0007  VERBAL SUMARIO,094042010000
308/01/201009404-2010-0009  VERBAL SUMARIO,094042010000
407/01/201009404-2010-0006  VERBAL SUMARIO,094042010000
506/01/201009404-2010-0001P DEPRECATORIO,094042010000
606/01/201009404-2010-0004  CONSIGNACION,094042010000
706/01/201009404-2010-0005  DESAHUCIO POR TRANSFERENCIA DE DOMINIO,094042010000
805/01/201009404-2010-0003  DESAHUCIO,094042010000
904/01/201009404-2010-0009C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
1004/01/201009404-2010-0007C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
1104/01/201009404-2010-0006C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
1204/01/201009404-2010-0005C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
1304/01/201009404-2010-0001  RECUSACION,094042010000
1404/01/201009404-2010-0004C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
1504/01/201009404-2010-0003C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
1604/01/201009404-2010-0002C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
1704/01/201009404-2010-0001C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
1804/01/201009404-2010-0002  VERBAL SUMARIO,094042010000
1904/01/201009404-2010-0008C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010000
119/01/201009404-2010-0019  VERBAL SUMARIO,094042010001
218/01/201009404-2010-0018  DESAHUCIO,094042010001
315/01/201009404-2010-0017  VERBAL SUMARIO,094042010001
414/01/201009404-2010-0015  DESAHUCIO,094042010001
514/01/201009404-2010-0016  VERBAL SUMARIO,094042010001
613/01/201009404-2010-0013  REQUERIMIENTO,094042010001
713/01/201009404-2010-0012  VERBAL SUMARIO,094042010001
813/01/201009404-2010-0014  VERBAL SUMARIO,094042010001
912/01/201009404-2010-0011  VERBAL SUMARIO,094042010001
1011/01/201009404-2010-0010  DESAHUCIO POR TERMINACION DE CONTRATO,094042010001
1105/01/201009404-2010-0019C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010001
1204/01/201009404-2010-0018C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010001
1304/01/201009404-2010-0017C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010001
1404/01/201009404-2010-0016C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010001
1504/01/201009404-2010-0015C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010001
1604/01/201009404-2010-0014C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010001
1704/01/201009404-2010-0013C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010001
1804/01/201009404-2010-0012C INSCRIPCION DE CONTRATO DE ARRENDAMIENTO,094042010001
