descripcion,causa
122/01/201009308-2010-0009P DEPRECATORIO,093082010000
219/01/201009308-2010-0008P DEPRECATORIO,093082010000
315/01/201009308-2010-0007P DEPRECATORIO,093082010000
413/01/201009308-2010-0006P DEPRECATORIO,093082010000
512/01/201009308-2010-0005P DEPRECATORIO,093082010000
608/01/201009308-2010-0004P DEPRECATORIO,093082010000
707/01/201009308-2010-0003P DEPRECATORIO,093082010000
806/01/201009308-2010-0002P DEPRECATORIO,093082010000
906/01/201009308-2010-0009  SOLICITUD DE EMBARGO,093082010000
1005/01/201009308-2010-0007  DIVORCIO LITIGIOSO,093082010000
1104/01/201009308-2010-0001P DEPRECATORIO,093082010000
1204/01/201009308-2010-0002  OBLIGACIONES; ART. 423 CPC,093082010000
1304/01/201009308-2010-0003  CONFESION JUDICIAL,093082010000
1404/01/201009308-2010-0005  DINERO,093082010000
109/02/201009308-2010-0019P DEPRECATORIO,093082010001
205/02/201009308-2010-0018P DEPRECATORIO,093082010001
304/02/201009308-2010-0017P DEPRECATORIO,093082010001
403/02/201009308-2010-0016P DEPRECATORIO,093082010001
502/02/201009308-2010-0015P DEPRECATORIO,093082010001
601/02/201009308-2010-0014P DEPRECATORIO,093082010001
728/01/201009308-2010-0013P DEPRECATORIO,093082010001
827/01/201009308-2010-0012P DEPRECATORIO,093082010001
925/01/201009308-2010-0011P DEPRECATORIO,093082010001
1022/01/201009308-2010-0010P DEPRECATORIO,093082010001
1108/01/201009308-2010-0019  OBLIGACIONES; ART. 423 CPC,093082010001
1207/01/201009308-2010-0014  MATRICULA DE COMERCIO,093082010001
1307/01/201009308-2010-0016  EXTINCION DE PATRIMONIO FAMILIAR,093082010001
1406/01/201009308-2010-0011  DIVORCIO LITIGIOSO,093082010001
1506/01/201009308-2010-0012  REIVINDICACION,093082010001
103/03/201009308-2010-0029P DEPRECATORIO,093082010002
201/03/201009308-2010-0028P DEPRECATORIO,093082010002
327/02/201009308-2010-0027P DEPRECATORIO,093082010002
424/02/201009308-2010-0026P DEPRECATORIO,093082010002
523/02/201009308-2010-0025P DEPRECATORIO,093082010002
622/02/201009308-2010-0024P DEPRECATORIO,093082010002
719/02/201009308-2010-0023P DEPRECATORIO,093082010002
817/02/201009308-2010-0022P DEPRECATORIO,093082010002
911/02/201009308-2010-0021P DEPRECATORIO,093082010002
1010/02/201009308-2010-0020P DEPRECATORIO,093082010002
1113/01/201009308-2010-0029  OBLIGACIONES; ART. 423 CPC,093082010002
1212/01/201009308-2010-0028  DIVORCIO LITIGIOSO,093082010002
1311/01/201009308-2010-0023  OBLIGACIONES; ART. 423 CPC,093082010002
1411/01/201009308-2010-0025  HONORARIOS DE ABOGADO,093082010002
1511/01/201009308-2010-0027  EXCEPCIONES A LA COACTIVA,093082010002
"1608/01/201009308-2010-0020  AUTORIZACIONES, LICENCIAS JUDICIALES",093082010002
1708/01/201009308-2010-0021  INFORMACION SUMARIA,093082010002
122/03/201009308-2010-0039P DEPRECATORIO,093082010003
218/03/201009308-2010-0038P DEPRECATORIO,093082010003
316/03/201009308-2010-0037P DEPRECATORIO,093082010003
412/03/201009308-2010-0036P DEPRECATORIO,093082010003
511/03/201009308-2010-0035P DEPRECATORIO,093082010003
610/03/201009308-2010-0034P DEPRECATORIO,093082010003
710/03/201009308-2010-0033P DEPRECATORIO,093082010003
805/03/201009308-2010-0032P DEPRECATORIO,093082010003
905/03/201009308-2010-0031P DEPRECATORIO,093082010003
1004/03/201009308-2010-0030P DEPRECATORIO,093082010003
1115/01/201009308-2010-0039  OBLIGACIONES; ART. 423 CPC,093082010003
1214/01/201009308-2010-0033  DIVORCIO LITIGIOSO,093082010003
1314/01/201009308-2010-0035  POSESION EFECTIVA,093082010003
1414/01/201009308-2010-0037  DIVORCIO LITIGIOSO,093082010003
1514/01/201009308-2010-0038  EXTINCION DE PATRIMONIO FAMILIAR,093082010003
1613/01/201009308-2010-0031  TUTELAS - CURADURIAS,093082010003
1713/01/201009308-2010-0032  PRESCRIPCIONES,093082010003
109/04/201009308-2010-0049P DEPRECATORIO,093082010004
208/04/201009308-2010-0048P DEPRECATORIO,093082010004
306/04/201009308-2010-0047P DEPRECATORIO,093082010004
405/04/201009308-2010-0046P DEPRECATORIO,093082010004
531/03/201009308-2010-0045P DEPRECATORIO,093082010004
630/03/201009308-2010-0044P DEPRECATORIO,093082010004
729/03/201009308-2010-0043P DEPRECATORIO,093082010004
824/03/201009308-2010-0042P DEPRECATORIO,093082010004
923/03/201009308-2010-0041P DEPRECATORIO,093082010004
1023/03/201009308-2010-0040P DEPRECATORIO,093082010004
1119/01/201009308-2010-0049  REQUERIMIENTO,093082010004
1218/01/201009308-2010-0046  PRESCRIPCIÓN ADQUISITIVA DE DOMINIO,093082010004
1315/01/201009308-2010-0042  DIVORCIO POR MUTUO CONSENTIMIENTO,093082010004
1415/01/201009308-2010-0040  DECLARACION JURAMENTADA,093082010004
128/04/201009308-2010-0059P DEPRECATORIO,093082010005
227/04/201009308-2010-0058P DEPRECATORIO,093082010005
326/04/201009308-2010-0057P DEPRECATORIO,093082010005
423/04/201009308-2010-0056P DEPRECATORIO,093082010005
522/04/201009308-2010-0055P DEPRECATORIO,093082010005
620/04/201009308-2010-0054P DEPRECATORIO,093082010005
716/04/201009308-2010-0053P DEPRECATORIO,093082010005
814/04/201009308-2010-0052P DEPRECATORIO,093082010005
913/04/201009308-2010-0051P DEPRECATORIO,093082010005
1012/04/201009308-2010-0050P DEPRECATORIO,093082010005
1121/01/201009308-2010-0057  DIVORCIO POR MUTUO CONSENTIMIENTO,093082010005
1221/01/201009308-2010-0059  MATRICULA DE COMERCIO,093082010005
1320/01/201009308-2010-0054  NOTIFICACION,093082010005
1420/01/201009308-2010-0055  EXTINCION DE PATRIMONIO FAMILIAR,093082010005
1519/01/201009308-2010-0052  OBLIGACIONES; ART. 423 CPC,093082010005
117/05/201009308-2010-0069P DEPRECATORIO,093082010006
213/05/201009308-2010-0068P DEPRECATORIO,093082010006
311/05/201009308-2010-0067P DEPRECATORIO,093082010006
411/05/201009308-2010-0066P DEPRECATORIO,093082010006
507/05/201009308-2010-0065P DEPRECATORIO,093082010006
606/05/201009308-2010-0064P DEPRECATORIO,093082010006
705/05/201009308-2010-0063P DEPRECATORIO,093082010006
804/05/201009308-2010-0062P COMISION,093082010006
903/05/201009308-2010-0061P DEPRECATORIO,093082010006
1030/04/201009308-2010-0060P DEPRECATORIO,093082010006
1122/01/201009308-2010-0066  OBLIGACIONES; ART. 423 CPC,093082010006
1222/01/201009308-2010-0067  DINERO,093082010006
1322/01/201009308-2010-0068  EXTINCION DE PATRIMONIO FAMILIAR,093082010006
1421/01/201009308-2010-0063  DIVORCIO LITIGIOSO,093082010006
1521/01/201009308-2010-0062  PRESCRIPCIÓN ADQUISITIVA DE DOMINIO,093082010006
1621/01/201009308-2010-0060  DINERO,093082010006
1721/01/201009308-2010-0061  EMBARGO Y REMATE DE BIEN CON RESERVA DE DOMINIO,093082010006
131/05/201009308-2010-0079P DEPRECATORIO,093082010007
228/05/201009308-2010-0078P DEPRECATORIO,093082010007
327/05/201009308-2010-0077P DEPRECATORIO,093082010007
425/05/201009308-2010-0076P DEPRECATORIO,093082010007
525/05/201009308-2010-0075P DEPRECATORIO,093082010007
620/05/201009308-2010-0074P DEPRECATORIO,093082010007
720/05/201009308-2010-0073P DEPRECATORIO,093082010007
819/05/201009308-2010-0072P DEPRECATORIO,093082010007
918/05/201009308-2010-0071P DEPRECATORIO,093082010007
1017/05/201009308-2010-0070P DEPRECATORIO,093082010007
1126/01/201009308-2010-0077  DIVORCIO LITIGIOSO,093082010007
1226/01/201009308-2010-0078  NULIDADES,093082010007
1326/01/201009308-2010-0079  OBLIGACIONES; ART. 423 CPC,093082010007
1425/01/201009308-2010-0070  ACCION DE PROTECCION,093082010007
1525/01/201009308-2010-0071  DINERO,093082010007
1625/01/201009308-2010-0072  DINERO,093082010007
1725/01/201009308-2010-0073  INFORMACION SUMARIA,093082010007
1825/01/201009308-2010-0075  DINERO,093082010007
117/06/201009308-2010-0089P DEPRECATORIO,093082010008
216/06/201009308-2010-0088P DEPRECATORIO,093082010008
314/06/201009308-2010-0087P DEPRECATORIO,093082010008
410/06/201009308-2010-0086P DEPRECATORIO,093082010008
509/06/201009308-2010-0085P DEPRECATORIO,093082010008
608/06/201009308-2010-0084P DEPRECATORIO,093082010008
707/06/201009308-2010-0083P DEPRECATORIO,093082010008
804/06/201009308-2010-0082P DEPRECATORIO,093082010008
903/06/201009308-2010-0081P DEPRECATORIO,093082010008
1002/06/201009308-2010-0080P DEPRECATORIO,093082010008
1128/01/201009308-2010-0088  DIVORCIO POR MUTUO CONSENTIMIENTO,093082010008
1228/01/201009308-2010-0087  RECUSACION,093082010008
1328/01/201009308-2010-0089  CONFESION JUDICIAL,093082010008
1427/01/201009308-2010-0082  OBLIGACIONES; ART. 423 CPC,093082010008
1527/01/201009308-2010-0083  DISOLUCION DE LA SOCIEDAD CONYUGAL,093082010008
1627/01/201009308-2010-0084  DIVORCIO POR MUTUO CONSENTIMIENTO,093082010008
1727/01/201009308-2010-0085  RECUSACION,093082010008
1826/01/201009308-2010-0080  EXTINCION DE PATRIMONIO FAMILIAR,093082010008
1926/01/201009308-2010-0081  DIVORCIO LITIGIOSO,093082010008
101/07/201009308-2010-0099P DEPRECATORIO,093082010009
229/06/201009308-2010-0098P DEPRECATORIO,093082010009
329/06/201009308-2010-0097P DEPRECATORIO,093082010009
428/06/201009308-2010-0096P DEPRECATORIO,093082010009
525/06/201009308-2010-0095P DEPRECATORIO,093082010009
625/06/201009308-2010-0094P DEPRECATORIO,093082010009
723/06/201009308-2010-0093P DEPRECATORIO,093082010009
822/06/201009308-2010-0092P DEPRECATORIO,093082010009
922/06/201009308-2010-0091P DEPRECATORIO,093082010009
1018/06/201009308-2010-0090P DEPRECATORIO,093082010009
1101/02/201009308-2010-0099  DINERO,093082010009
