descripcion,causa
120/01/201009305-2010-0009P DEPRECATORIO,093052010000
218/01/201009305-2010-0008P DEPRECATORIO,093052010000
315/01/201009305-2010-0007P DEPRECATORIO,093052010000
414/01/201009305-2010-0006P DEPRECATORIO,093052010000
512/01/201009305-2010-0005P DEPRECATORIO,093052010000
611/01/201009305-2010-0004P DEPRECATORIO,093052010000
707/01/201009305-2010-0003P DEPRECATORIO,093052010000
806/01/201009305-2010-0002P DEPRECATORIO,093052010000
905/01/201009305-2010-0004  OBLIGACIONES; ART.423 CPC,093052010000
1005/01/201009305-2010-0005  DINERO,093052010000
1105/01/201009305-2010-0006  DIVORCIO POR MUTUO CONSENTIMIENTO,093052010000
1205/01/201009305-2010-0007  DINERO,093052010000
1304/01/201009305-2010-0003  OTROS,093052010000
1404/01/201009305-2010-0001P DEPRECATORIO,093052010000
1504/01/201009305-2010-0001  SOLICITUD DE EMBARGO,093052010000
1604/01/201009305-2010-0002  SOLICITUD DE EMBARGO,093052010000
110/02/201009305-2010-0019P DEPRECATORIO,093052010001
205/02/201009305-2010-0018P DEPRECATORIO,093052010001
304/02/201009305-2010-0017P DEPRECATORIO,093052010001
403/02/201009305-2010-0016P DEPRECATORIO,093052010001
501/02/201009305-2010-0015P DEPRECATORIO,093052010001
629/01/201009305-2010-0014P DEPRECATORIO,093052010001
727/01/201009305-2010-0013P DEPRECATORIO,093052010001
827/01/201009305-2010-0012P DEPRECATORIO,093052010001
925/01/201009305-2010-0011P DEPRECATORIO,093052010001
1025/01/201009305-2010-0010P DEPRECATORIO,093052010001
1108/01/201009305-2010-0019  PRESCRIPCIÓN ADQUISITIVA DE DOMINIO,093052010001
1208/01/201009305-2010-0018  LIQUIDACION DE LA SOCIEDAD CONYUGAL,093052010001
1307/01/201009305-2010-0011  DIVORCIO POR MUTUO CONSENTIMIENTO,093052010001
1407/01/201009305-2010-0015  DIVORCIO LITIGIOSO,093052010001
1506/01/201009305-2010-0010  CONFESION JUDICIAL,093052010001
103/03/201009305-2010-0029P DEPRECATORIO,093052010002
227/02/201009305-2010-0028P DEPRECATORIO,093052010002
325/02/201009305-2010-0027P DEPRECATORIO,093052010002
424/02/201009305-2010-0026P DEPRECATORIO,093052010002
522/02/201009305-2010-0025P DEPRECATORIO,093052010002
622/02/201009305-2010-0024P DEPRECATORIO,093052010002
719/02/201009305-2010-0023P DEPRECATORIO,093052010002
817/02/201009305-2010-0022P DEPRECATORIO,093052010002
912/02/201009305-2010-0021P DEPRECATORIO,093052010002
1010/02/201009305-2010-0020P DEPRECATORIO,093052010002
1113/01/201009305-2010-0028  DIVORCIO,093052010002
1213/01/201009305-2010-0029  OBLIGACIONES; ART. 423 CPC,093052010002
1312/01/201009305-2010-0026  CONFESION JUDICIAL,093052010002
1411/01/201009305-2010-0024  2009001-COBRO DE FACTURAS,093052010002
1511/01/201009305-2010-0023  EXTINCION DE PATRIMONIO FAMILIAR,093052010002
1608/01/201009305-2010-0020  OBLIGACIONES; ART. 423 CPC,093052010002
1708/01/201009305-2010-0021  EXTINCION DE PATRIMONIO FAMILIAR,093052010002
119/03/201009305-2010-0039P DEPRECATORIO,093052010003
217/03/201009305-2010-0038P DEPRECATORIO,093052010003
316/03/201009305-2010-0037P DEPRECATORIO,093052010003
415/03/201009305-2010-0036P DEPRECATORIO,093052010003
511/03/201009305-2010-0035P DEPRECATORIO,093052010003
610/03/201009305-2010-0034P DEPRECATORIO,093052010003
710/03/201009305-2010-0033P DEPRECATORIO,093052010003
808/03/201009305-2010-0032P DEPRECATORIO,093052010003
905/03/201009305-2010-0031P DEPRECATORIO,093052010003
1004/03/201009305-2010-0030P DEPRECATORIO,093052010003
1115/01/201009305-2010-0036  DIVORCIO LITIGIOSO,093052010003
1215/01/201009305-2010-0037  DISOLUCION DE LA SOCIEDAD CONYUGAL,093052010003
1315/01/201009305-2010-0039  OBLIGACIONES; ART. 423 CPC,093052010003
1414/01/201009305-2010-0033  DIVORCIO POR CAUSAL,093052010003
1513/01/201009305-2010-0030  OTROS,093052010003
109/04/201009305-2010-0049P DEPRECATORIO,093052010004
207/04/201009305-2010-0048P DEPRECATORIO,093052010004
306/04/201009305-2010-0047P DEPRECATORIO,093052010004
401/04/201009305-2010-0046P DEPRECATORIO,093052010004
531/03/201009305-2010-0045P DEPRECATORIO,093052010004
629/03/201009305-2010-0044P DEPRECATORIO,093052010004
726/03/201009305-2010-0043P DEPRECATORIO,093052010004
825/03/201009305-2010-0042P DEPRECATORIO,093052010004
924/03/201009305-2010-0041P DEPRECATORIO,093052010004
1022/03/201009305-2010-0040P DEPRECATORIO,093052010004
1119/01/201009305-2010-0047  DIVORCIO POR MUTUO CONSENTIMIENTO,093052010004
