descripcion,causa
120/01/201009331-2010-0009P DEPRECATORIO,093312010000
219/01/201009331-2010-0008P DEPRECATORIO,093312010000
315/01/201009331-2010-0007P DEPRECATORIO,093312010000
414/01/201009331-2010-0006P DEPRECATORIO,093312010000
512/01/201009331-2010-0005P DEPRECATORIO,093312010000
611/01/201009331-2010-0004P DEPRECATORIO,093312010000
711/01/201009331-2010-0009  DIVORCIO LITIGIOSO,093312010000
807/01/201009331-2010-0003P DEPRECATORIO,093312010000
906/01/201009331-2010-0002P DEPRECATORIO,093312010000
1006/01/201009331-2010-0005  OBLIGACIONES; ART. 423 CPC,093312010000
1106/01/201009331-2010-0006  NULIDADES,093312010000
1206/01/201009331-2010-0007  DIVORCIO POR CAUSAL,093312010000
1305/01/201009331-2010-0004  DIVORCIO LITIGIOSO,093312010000
1405/01/201009331-2010-0003  INSOLVENCIA,093312010000
1504/01/201009331-2010-0001P DEPRECATORIO,093312010000
1604/01/201009331-2010-0002  OTROS,093312010000
110/02/201009331-2010-0019P DEPRECATORIO,093312010001
208/02/201009331-2010-0018P DEPRECATORIO,093312010001
304/02/201009331-2010-0017P DEPRECATORIO,093312010001
403/02/201009331-2010-0016P DEPRECATORIO,093312010001
501/02/201009331-2010-0015P DEPRECATORIO,093312010001
601/02/201009331-2010-0014P DEPRECATORIO,093312010001
728/01/201009331-2010-0013P DEPRECATORIO,093312010001
827/01/201009331-2010-0012P DEPRECATORIO,093312010001
926/01/201009331-2010-0011P DEPRECATORIO,093312010001
1022/01/201009331-2010-0010P DEPRECATORIO,093312010001
1111/01/201009331-2010-0011  OBLIGACIONES; ART. 423 CPC,093312010001
1211/01/201009331-2010-0015  DIVORCIO LITIGIOSO,093312010001
1311/01/201009331-2010-0017  SOLICITUD DE EMBARGO,093312010001
1411/01/201009331-2010-0018  EXTINCION DE PATRIMONIO FAMILIAR,093312010001
1511/01/201009331-2010-0019  RECONOCIMIENTO DE FIRMAS,093312010001
1607/01/201009331-2010-0016  DIVORCIO POR MUTUO CONSENTIMIENTO,093312010001
