descripcion,causa
129/03/201009266-2010-0006E USURPACION,092662010000
202/03/201009266-2010-0003  ROBO AGRAVADO,092662010000
328/01/201009266-2010-0008  OTRO,092662010000
427/01/201009266-2010-0009H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010000
522/01/201009266-2010-0008H ESTAFA Y OTRAS DEFRAUDACIONES,092662010000
618/01/201009266-2010-0007H ESTAFA Y OTRAS DEFRAUDACIONES,092662010000
715/01/201009266-2010-0006H USURPACION,092662010000
814/01/201009266-2010-0005H ESTAFA Y OTRAS DEFRAUDACIONES,092662010000
913/01/201009266-2010-0003H ESTAFA Y OTRAS DEFRAUDACIONES,092662010000
1013/01/201009266-2010-0004  CONTRA LA VIDA,092662010000
1113/01/201009266-2010-0004H ESTAFA Y OTRAS DEFRAUDACIONES,092662010000
1209/01/201009266-2010-0001  TENENCIA DE ARMAS,092662010000
1308/01/201009266-2010-0002H ACCION DE PROTECCION,092662010000
1407/01/201009266-2010-0001H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010000
1502/01/201009266-2010-0002  TENENCIA DE ARMAS,092662010000
"108/02/201009266-2010-0018H DAÑOS OCASIONADOS EN PROPIEDAD PRIVADA, EXCEPTO EL INCENDIO",092662010001
205/02/201009266-2010-0018  ROBO AGRAVADO,092662010001
303/02/201009266-2010-0017H ESTAFA Y OTRAS DEFRAUDACIONES,092662010001
401/02/201009266-2010-0010  TENENCIA DE ARMAS,092662010001
501/02/201009266-2010-0011  TENENCIA DE ARMAS,092662010001
601/02/201009266-2010-0014H ESTAFA Y OTRAS DEFRAUDACIONES,092662010001
701/02/201009266-2010-0015H ESTAFA Y OTRAS DEFRAUDACIONES,092662010001
801/02/201009266-2010-0016H ESTAFA Y OTRAS DEFRAUDACIONES,092662010001
930/01/201009266-2010-0013H USURPACION,092662010001
1027/01/201009266-2010-0011H ESTAFA Y OTRAS DEFRAUDACIONES,092662010001
1127/01/201009266-2010-0012H ESTAFA Y OTRAS DEFRAUDACIONES,092662010001
1222/01/201009266-2010-0012  ROBO AGRAVADO,092662010001
103/03/201009266-2010-0029  ESTAFA Y OTRAS DEFRAUDACIONES,092662010002
201/03/201009266-2010-0028H LESIONES,092662010002
301/03/201009266-2010-0029H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010002
426/02/201009266-2010-0026  OTRO,092662010002
526/02/201009266-2010-0027  OTRO,092662010002
626/02/201009266-2010-0028  OTRO,092662010002
724/02/201009266-2010-0027H ESTAFA Y OTRAS DEFRAUDACIONES,092662010002
823/02/201009266-2010-0026H ACCION DE PROTECCION,092662010002
919/02/201009266-2010-0024H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010002
1019/02/201009266-2010-0025H ESTAFA Y OTRAS DEFRAUDACIONES,092662010002
1118/02/201009266-2010-0023H ESTAFA Y OTRAS DEFRAUDACIONES,092662010002
1217/02/201009266-2010-0022  OTRO,092662010002
1313/02/201009266-2010-0021  ROBO,092662010002
1410/02/201009266-2010-0020H ESTAFA Y OTRAS DEFRAUDACIONES,092662010002
1510/02/201009266-2010-0021H ESTAFA Y OTRAS DEFRAUDACIONES,092662010002
1610/02/201009266-2010-0022H USURPACION,092662010002
1706/02/201009266-2010-0020  ROBO,092662010002
1826/01/201009266-2010-0024  OTRO,092662010002
109/05/201009266-2010-0036  TENENCIA DE ARMAS,092662010003
222/03/201009266-2010-0039H ACCION DE PROTECCION,092662010003
319/03/201009266-2010-0037H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010003
419/03/201009266-2010-0038  ESTAFA Y OTRAS DEFRAUDACIONES,092662010003
"517/03/201009266-2010-0035  186 ESTAFA, INC.1",092662010003
617/03/201009266-2010-0036H ESTAFA Y OTRAS DEFRAUDACIONES,092662010003
713/03/201009266-2010-0035H LESIONES,092662010003
812/03/201009266-2010-0034H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010003
905/03/201009266-2010-0034  ROBO,092662010003
1005/03/201009266-2010-0039  ROBO,092662010003
1104/03/201009266-2010-0033H ESTAFA Y OTRAS DEFRAUDACIONES,092662010003
1203/03/201009266-2010-0030  ROBO,092662010003
1303/03/201009266-2010-0030H ESTAFA Y OTRAS DEFRAUDACIONES,092662010003
1403/03/201009266-2010-0032H USURPACION,092662010003
1527/02/201009266-2010-0032  ROBO,092662010003
110/06/201009266-2010-0049H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010004
201/06/201009266-2010-0047H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010004
325/05/201009266-2010-0046H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010004
410/05/201009266-2010-0044H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010004
510/05/201009266-2010-0045H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010004
605/05/201009266-2010-0043H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010004
708/04/201009266-2010-0047  ROBO,092662010004
807/04/201009266-2010-0049  OCULTACION DE BIENES,092662010004
929/03/201009266-2010-0041H ESTAFA Y OTRAS DEFRAUDACIONES,092662010004
1027/03/201009266-2010-0040H INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092662010004
