descripcion,causa
105/01/201009313-2010-0007  POSESION EFECTIVA,093132010000
205/01/201009313-2010-0008  DIVORCIO LITIGIOSO,093132010000
305/01/201009313-2010-0009  DIVORCIO LITIGIOSO,093132010000
404/01/201009313-2010-0001  OBLIGACIONES; ART. 423 CPC,093132010000
504/01/201009313-2010-0002  ALIMENTOS,093132010000
604/01/201009313-2010-0003  DIVORCIO POR CAUSAL,093132010000
704/01/201009313-2010-0004  DIVORCIO LITIGIOSO,093132010000
804/01/201009313-2010-0005  DIVORCIO LITIGIOSO,093132010000
904/01/201009313-2010-0006  AMPARO POSESORIO,093132010000
111/01/201009313-2010-0019  OBLIGACIONES; ART. 423 CPC,093132010001
207/01/201009313-2010-0013  DIVORCIO LITIGIOSO,093132010001
307/01/201009313-2010-0014  DIVORCIO LITIGIOSO,093132010001
407/01/201009313-2010-0015  MATRICULA COMERCIO,093132010001
507/01/201009313-2010-0016  MATRICULA COMERCIO,093132010001
607/01/201009313-2010-0017  MATRICULA COMERCIO,093132010001
707/01/201009313-2010-0018  MATRICULA COMERCIO,093132010001
806/01/201009313-2010-0010  DISOLUCION DE LA SOCIEDAD CONYUGAL (SECUELA DE JUICIO),093132010001
906/01/201009313-2010-0011  DISOLUCION DE LA SOCIEDAD CONYUGAL (SECUELA DE JUICIO),093132010001
1006/01/201009313-2010-0012  DIVORCIO LITIGIOSO,093132010001
115/01/201009313-2010-0027  ALIMENTOS,093132010002
215/01/201009313-2010-0029  DIVORCIO POR MUTUO CONSENTIMIENTO,093132010002
314/01/201009313-2010-0020  POSESION EFECTIVA,093132010002
414/01/201009313-2010-0024  DIVORCIO POR CAUSAL,093132010002
514/01/201009313-2010-0026  DIVORCIO LITIGIOSO,093132010002
614/01/201009313-2010-0028  OTROS,093132010002
713/01/201009313-2010-0025  DIVORCIO LITIGIOSO,093132010002
812/01/201009313-2010-0021  DIVORCIO POR CAUSAL,093132010002
912/01/201009313-2010-0022  OTROS,093132010002
1012/01/201009313-2010-0023  NULIDADES,093132010002
121/01/201009313-2010-0038  DINERO,093132010003
221/01/201009313-2010-0039  DIVORCIO LITIGIOSO,093132010003
320/01/201009313-2010-0036  INSPECCION JUDICIAL,093132010003
420/01/201009313-2010-0037  DIVORCIO POR MUTUO CONSENTIMIENTO,093132010003
519/01/201009313-2010-0033  DISOLUCION DE LA SOCIEDAD CONYUGAL (SECUELA DE JUICIO),093132010003
619/01/201009313-2010-0034  CONFESION JUDICIAL,093132010003
719/01/201009313-2010-0035  OBLIGACIONES; ART. 423 CPC,093132010003
818/01/201009313-2010-0030  PRESCRIPCIONES,093132010003
918/01/201009313-2010-0031  OBLIGACIONES; ART. 423 CPC,093132010003
1018/01/201009313-2010-0032  AMPARO POSESORIO,093132010003
127/01/201009313-2010-0049  DIVORCIO POR MUTUO CONSENTIMIENTO,093132010004
226/01/201009313-2010-0047  OBLIGACIONES; ART. 423 CPC,093132010004
326/01/201009313-2010-0048  ALIMENTOS,093132010004
425/01/201009313-2010-0043  DIVORCIO POR CAUSAL,093132010004
525/01/201009313-2010-0044  CONFESION JUDICIAL,093132010004
625/01/201009313-2010-0045  DIVORCIO LITIGIOSO,093132010004
725/01/201009313-2010-0046  IMPUGNACION DE PATERNIDAD,093132010004
822/01/201009313-2010-0042  POSESION EFECTIVA,093132010004
921/01/201009313-2010-0040  OBLIGACIONES; ART. 423 CPC,093132010004
1021/01/201009313-2010-0041  DIVORCIO LITIGIOSO,093132010004
129/03/201009313-2010-0052  TERCERIA EXCLUYENTE,093132010005
229/01/201009313-2010-0059  OBLIGACIONES; ART. 423 CPC,093132010005
328/01/201009313-2010-0054  DIVORCIO POR CAUSAL,093132010005
428/01/201009313-2010-0058  OBLIGACIONES; ART. 423 CPC,093132010005
527/01/201009313-2010-0050  DIVORCIO LITIGIOSO,093132010005
627/01/201009313-2010-0051  DIVORCIO LITIGIOSO,093132010005
727/01/201009313-2010-0053  DIVORCIO POR MUTUO CONSENTIMIENTO,093132010005
827/01/201009313-2010-0056  TUTELA O CURADURÍA,093132010005
921/01/201009313-2010-0055  OBLIGACIONES; ART. 423 CPC,093132010005
101/02/201009313-2010-0060  CONFESION JUDICIAL,093132010006
201/02/201009313-2010-0061  OBLIGACIONES; ART. 423 CPC,093132010006
301/02/201009313-2010-0062  DIVORCIO POR MUTUO CONSENTIMIENTO,093132010006
401/02/201009313-2010-0063  INQUILINATO,093132010006
501/02/201009313-2010-0064  OBLIGACIONES; ART. 423 CPC,093132010006
601/02/201009313-2010-0065  CONFESION JUDICIAL,093132010006
701/02/201009313-2010-0066  CONFESION JUDICIAL,093132010006
801/02/201009313-2010-0067  CONFESION JUDICIAL,093132010006
901/02/201009313-2010-0068  CONFESION JUDICIAL,093132010006
1001/02/201009313-2010-0069  CONSIGNACION (ORDINARIO),093132010006
105/02/201009313-2010-0078  OBLIGACIONES; ART. 423 CPC,093132010007
202/02/201009313-2010-0071  ALIMENTOS CONGRUOS,093132010007
302/02/201009313-2010-0072  DIVORCIO POR MUTUO CONSENTIMIENTO,093132010007
402/02/201009313-2010-0073  REIVINDICACION,093132010007
502/02/201009313-2010-0074  MATRICULA DE COMERCIO,093132010007
602/02/201009313-2010-0075  CONFESION JUDICIAL,093132010007
702/02/201009313-2010-0076  OTROS,093132010007
802/02/201009313-2010-0077  OBLIGACIONES; ART. 423 CPC,093132010007
901/02/201009313-2010-0070  CONFESION JUDICIAL,093132010007
1001/02/201009313-2010-0079  DESAHUCIO,093132010007
108/02/201009313-2010-0089  DIVORCIO POR MUTUO CONSENTIMIENTO,093132010008
205/02/201009313-2010-0084  RESERVA DE DOMINIO,093132010008
305/02/201009313-2010-0085  OBLIGACIONES; ART. 423 CPC,093132010008
405/02/201009313-2010-0086  DIVORCIO LITIGIOSO,093132010008
505/02/201009313-2010-0087  PRESCRIPCIONES,093132010008
605/02/201009313-2010-0088  DIVORCIO LITIGIOSO,093132010008
704/02/201009313-2010-0082  PRESCRIPCIONES,093132010008
804/02/201009313-2010-0083  IMPUGNACION DE PATERNIDAD,093132010008
903/02/201009313-2010-0080  DIVORCIO,093132010008
