descripcion,causa
116/08/201009903-2010-0001P DEPRECATORIO,099032010000
214/01/201009903-2010-0009  ROBO,099032010000
314/01/201009903-2010-0008  ASOCIACION ILICITA,099032010000
411/01/201009903-2010-0006  ESTUPEFACIENTES,099032010000
511/01/201009903-2010-0007  ROBO,099032010000
608/01/201009903-2010-0005  ROBO,099032010000
706/01/201009903-2010-0004  ROBO,099032010000
804/01/201009903-2010-0001  FALSIFICACIONES,099032010000
904/01/201009903-2010-0002  TENENCIA DE ARMAS,099032010000
127/01/201009903-2010-0019  ROBO,099032010001
226/01/201009903-2010-0018  ROBO,099032010001
322/01/201009903-2010-0017  TENENCIA DE ARMAS,099032010001
421/01/201009903-2010-0016  LESIONES,099032010001
521/01/201009903-2010-0015  ROBO,099032010001
619/01/201009903-2010-0014  LESIONES,099032010001
719/01/201009903-2010-0013  TENENCIA DE ARMAS,099032010001
815/01/201009903-2010-0011  ESTAFA,099032010001
914/01/201009903-2010-0010  ROBO,099032010001
104/02/201009903-2010-0028  ESTAFA Y OTRAS DEFRAUDACIONES,099032010002
204/02/201009903-2010-0027  LESIONES,099032010002
304/02/201009903-2010-0029  ESTUPEFACIENTES,099032010002
403/02/201009903-2010-0026  ESTUPEFACIENTES,099032010002
502/02/201009903-2010-0025  ROBO,099032010002
601/02/201009903-2010-0023  ESTUPEFACIENTES,099032010002
701/02/201009903-2010-0024  ROBO,099032010002
828/01/201009903-2010-0022  ROBO,099032010002
927/01/201009903-2010-0020  ASESINATO,099032010002
1027/01/201009903-2010-0021  PLAGIO,099032010002
118/02/201009903-2010-0038  ESTAFA,099032010003
218/02/201009903-2010-0039  ROBO,099032010003
312/02/201009903-2010-0037  USO DOLOSO DE DOCUMENTOS FALSOS,099032010003
411/02/201009903-2010-0035  ROBO,099032010003
511/02/201009903-2010-0036  ROBO,099032010003
610/02/201009903-2010-0033  ROBO,099032010003
710/02/201009903-2010-0034  ROBO,099032010003
809/02/201009903-2010-0032  ROBO,099032010003
908/02/201009903-2010-0031  ESTUPEFACIENTES,099032010003
103/03/201009903-2010-0047  TENTATIVA DE ROBO,099032010004
203/03/201009903-2010-0048  ROBO,099032010004
302/03/201009903-2010-0046  TENENCIA DE ARMAS,099032010004
401/03/201009903-2010-0045  LESIONES,099032010004
524/02/201009903-2010-0044  ROBO,099032010004
623/02/201009903-2010-0043  ESTUPEFACIENTES,099032010004
722/02/201009903-2010-0042  ESTUPEFACIENTES,099032010004
819/02/201009903-2010-0040  ASESINATO,099032010004
919/02/201009903-2010-0041  CONTRA LA VIDA,099032010004
119/03/201009903-2010-0058  TENENCIA DE ARMAS,099032010005
219/03/201009903-2010-0057  FALSIFICACIONES,099032010005
319/03/201009903-2010-0059  LESIONES,099032010005
417/03/201009903-2010-0056  EXTORSION,099032010005
516/03/201009903-2010-0055  CONTRA LA VIDA,099032010005
611/03/201009903-2010-0054  ROBO,099032010005
710/03/201009903-2010-0052  ESTUPEFACIENTES,099032010005
810/03/201009903-2010-0053  ESTUPEFACIENTES,099032010005
909/03/201009903-2010-0051  TENENCIA DE ARMAS,099032010005
1004/03/201009903-2010-0050  ROBO,099032010005
131/03/201009903-2010-0069  ROBO,099032010006
230/03/201009903-2010-0067  ROBO,099032010006
330/03/201009903-2010-0066  TENENCIA DE ARMAS,099032010006
430/03/201009903-2010-0068  EVACION,099032010006
529/03/201009903-2010-0065  LESIONES,099032010006
625/03/201009903-2010-0061  TENENCIA DE ARMAS,099032010006
725/03/201009903-2010-0064  ROBO,099032010006
824/03/201009903-2010-0063  ESTUPEFACIENTES,099032010006
923/03/201009903-2010-0062  FALSIFICACIONES,099032010006
1022/03/201009903-2010-0060  OTRO,099032010006
114/04/201009903-2010-0077  ROBO,099032010007
214/04/201009903-2010-0078  TENENCIA DE ARMAS,099032010007
308/04/201009903-2010-0075  ROBO,099032010007
407/04/201009903-2010-0072  HOMICIDIO,099032010007
501/04/201009903-2010-0071  ESTUPEFACIENTES,099032010007
129/04/201009903-2010-0089  ROBO,099032010008
228/04/201009903-2010-0088  TENENCIA DE ARMAS,099032010008
327/04/201009903-2010-0086  ROBO,099032010008
427/04/201009903-2010-0087  ESTUPEFACIENTES,099032010008
526/04/201009903-2010-0085  ROBO,099032010008
623/04/201009903-2010-0082  TENENCIA DE ARMAS,099032010008
722/04/201009903-2010-0083  TENENCIA DE ARMAS,099032010008
821/04/201009903-2010-0081  TENENCIA DE ARMAS,099032010008
916/04/201009903-2010-0080  ESTUPEFACIENTES,099032010008
113/05/201009903-2010-0099  HURTO,099032010009
211/05/201009903-2010-0098  TENENCIA DE ARMAS,099032010009
310/05/201009903-2010-0097  ADUANERO,099032010009
410/05/201009903-2010-0096  TENENCIA DE ARMAS,099032010009
