descripcion,causa
115/01/201009358-2010-0009P DEPRECATORIO,093582010000
213/01/201009358-2010-0008P DEPRECATORIO,093582010000
313/01/201009358-2010-0007P DEPRECATORIO,093582010000
413/01/201009358-2010-0006P DEPRECATORIO,093582010000
513/01/201009358-2010-0005P DEPRECATORIO,093582010000
612/01/201009358-2010-0004P DEPRECATORIO,093582010000
711/01/201009358-2010-0003P DEPRECATORIO,093582010000
808/01/201009358-2010-0002P DEPRECATORIO,093582010000
906/01/201009358-2010-0001P DEPRECATORIO,093582010000
1006/01/201009358-2010-0007  HABERES E INDEMNIZACIONES LABORALES,093582010000
1106/01/201009358-2010-0008  PAGO DE INDEMNIZACIONES LABORALES,093582010000
1206/01/201009358-2010-0009  VERBAL SUMARIO,093582010000
1305/01/201009358-2010-0005  HABERES E INDEMNIZACIONES LABORALES,093582010000
1405/01/201009358-2010-0002  HABERES E INDEMNIZACIONES LABORALES,093582010000
1505/01/201009358-2010-0003  VERBAL SUMARIO,093582010000
1605/01/201009358-2010-0004  HABERES E INDEMNIZACIONES LABORALES,093582010000
1705/01/201009358-2010-0006  HABERES E INDEMNIZACIONES LABORALES,093582010000
1804/01/201009358-2010-0001  HABERES E INDEMNIZACIONES LABORALES,093582010000
122/02/201009358-2010-0019P DEPRECATORIO,093582010001
219/02/201009358-2010-0018P DEPRECATORIO,093582010001
318/02/201009358-2010-0017P EXHORTO,093582010001
409/02/201009358-2010-0016P DEPRECATORIO,093582010001
509/02/201009358-2010-0015P DEPRECATORIO,093582010001
629/01/201009358-2010-0014P DEPRECATORIO,093582010001
729/01/201009358-2010-0013P DEPRECATORIO,093582010001
826/01/201009358-2010-0012P DEPRECATORIO,093582010001
925/01/201009358-2010-0011P DEPRECATORIO,093582010001
1019/01/201009358-2010-0010P DEPRECATORIO,093582010001
1106/01/201009358-2010-0010  VERBAL SUMARIO,093582010001
1206/01/201009358-2010-0011  VERBAL SUMARIO,093582010001
1306/01/201009358-2010-0012  HABERES E INDEMNIZACIONES LABORALES,093582010001
1406/01/201009358-2010-0013  HABERES E INDEMNIZACIONES LABORALES,093582010001
1506/01/201009358-2010-0014  VERBAL SUMARIO,093582010001
1606/01/201009358-2010-0015  VERBAL SUMARIO,093582010001
1706/01/201009358-2010-0016  VERBAL SUMARIO,093582010001
1806/01/201009358-2010-0017  VERBAL SUMARIO,093582010001
1906/01/201009358-2010-0018  VERBAL SUMARIO,093582010001
2006/01/201009358-2010-0019  VERBAL SUMARIO,093582010001
