descripcion,causa
128/04/201009909-2010-0001P DEPRECATORIO,099092010000
213/01/201009909-2010-0009  ROBO,099092010000
308/01/201009909-2010-0006  SUSTRACCION,099092010000
407/01/201009909-2010-0005  ROBO,099092010000
505/01/201009909-2010-0004  SUSTRACCION,099092010000
604/01/201009909-2010-0003  TENENCIA DE ARMAS,099092010000
704/01/201009909-2010-0002  TENENCIA DE ARMAS,099092010000
126/01/201009909-2010-0019  ROBO,099092010001
222/01/201009909-2010-0017  HURTO,099092010001
315/01/201009909-2010-0014  ROBO,099092010001
415/01/201009909-2010-0012  TRAFICO ILEGAL DE PERSONAS,099092010001
513/01/201009909-2010-0010  ESTUPEFACIENTES,099092010001
105/02/201009909-2010-0029  FALSIFICACIONES,099092010002
203/02/201009909-2010-0028  ESTUPEFACIENTES,099092010002
301/02/201009909-2010-0025  TENENCIA DE ARMAS MUNICIONES EXPLOSIVOS Y ACCESORIOS,099092010002
429/01/201009909-2010-0024  OTRO,099092010002
527/01/201009909-2010-0023  TENENCIA DE ARMAS,099092010002
627/01/201009909-2010-0022  TENENCIA DE ARMAS,099092010002
118/02/201009909-2010-0039  TENENCIA DE ARMAS,099092010003
218/02/201009909-2010-0038  ROBO,099092010003
310/02/201009909-2010-0034  TENENCIA DE ARMAS,099092010003
410/02/201009909-2010-0033  ROBO,099092010003
508/02/201009909-2010-0031  TENENCIA DE ARMAS,099092010003
103/03/201009909-2010-0049  CONTRA LA VIDA,099092010004
202/03/201009909-2010-0048  RAPTO A MENOR DE DIECISEIS AÑOS,099092010004
301/03/201009909-2010-0047  ROBO,099092010004
423/02/201009909-2010-0044  TENENCIA DE ARMAS,099092010004
522/02/201009909-2010-0043  ESTAFA Y OTRAS DEFRAUDACIONES,099092010004
620/02/201009909-2010-0042  ESTUPEFACIENTES,099092010004
116/03/201009909-2010-0058  TENENCIA DE ARMAS,099092010005
215/03/201009909-2010-0057  ESTUPEFACIENTES,099092010005
315/03/201009909-2010-0056  ROBO,099092010005
409/03/201009909-2010-0055  ROBO,099092010005
509/03/201009909-2010-0054  ROBO,099092010005
609/03/201009909-2010-0053  ROBO,099092010005
704/03/201009909-2010-0052  ROBO,099092010005
803/03/201009909-2010-0051  TENENCIA DE ARMAS,099092010005
903/03/201009909-2010-0050  TENENCIA DE ARMAS,099092010005
124/03/201009909-2010-0064  TENENCIA DE ARMAS,099092010006
224/03/201009909-2010-0063  ROBO,099092010006
324/03/201009909-2010-0062  ROBO,099092010006
423/03/201009909-2010-0061  ROBO,099092010006
519/03/201009909-2010-0060  TENENCIA DE ARMAS MUNICIONES EXPLOSIVOS Y ACCESORIOS,099092010006
114/04/201009909-2010-0078  REBELION,099092010007
213/04/201009909-2010-0075  TENENCIA DE ARMAS,099092010007
307/04/201009909-2010-0073  ROBO,099092010007
405/04/201009909-2010-0072  TENENCIA DE ARMAS,099092010007
501/04/201009909-2010-0070  ROBO,099092010007
128/04/201009909-2010-0088  ROBO,099092010008
228/04/201009909-2010-0087  ROBO,099092010008
323/04/201009909-2010-0086  ROBO,099092010008
423/04/201009909-2010-0085  OTRO,099092010008
521/04/201009909-2010-0081  ESTUPEFACIENTES,099092010008
106/05/201009909-2010-0096  ESTUPEFACIENTES,099092010009
206/05/201009909-2010-0095  ROBO,099092010009
303/05/201009909-2010-0092  TENENCIA DE ARMAS,099092010009
403/05/201009909-2010-0091  ROBO,099092010009
126/05/201009909-2010-0109  OTRO,099092010010
221/05/201009909-2010-0107  OTRO,099092010010
319/05/201009909-2010-0106  CONTRA LA VIDA,099092010010
419/05/201009909-2010-0104  ESTAFA,099092010010
517/05/201009909-2010-0102  ROBO,099092010010
614/05/201009909-2010-0101  ROBO,099092010010
107/06/201009909-2010-0119  TENENCIA DE ARMAS,099092010011
