descripcion,causa
113/01/201009354-2010-0009P DEPRECATORIO,93542010000
213/01/201009354-2010-0008P DEPRECATORIO,93542010000
313/01/201009354-2010-0007P DEPRECATORIO,93542010000
413/01/201009354-2010-0006P DEPRECATORIO,93542010000
513/01/201009354-2010-0005P DEPRECATORIO,93542010000
612/01/201009354-2010-0004P DEPRECATORIO,93542010000
712/01/201009354-2010-0003P DEPRECATORIO,93542010000
808/01/201009354-2010-0002P DEPRECATORIO,93542010000
906/01/201009354-2010-0007  HABERES E INDEMNIZACIONES LABORALES,93542010000
1006/01/201009354-2010-0008  HABERES E INDEMNIZACIONES LABORALES,93542010000
1106/01/201009354-2010-0009  HABERES E INDEMNIZACIONES LABORALES,93542010000
1205/01/201009354-2010-0005  HABERES E INDEMNIZACIONES LABORALES,93542010000
1305/01/201009354-2010-0004  HABERES E INDEMNIZACIONES LABORALES,93542010000
1405/01/201009354-2010-0003  HABERES E INDEMNIZACIONES LABORALES,93542010000
1505/01/201009354-2010-0006  HABERES E INDEMNIZACIONES LABORALES,93542010000
1604/01/201009354-2010-0001P DEPRECATORIO,93542010000
1704/01/201009354-2010-0001  HABERES E INDEMNIZACIONES LABORALES,93542010000
1804/01/201009354-2010-0002  HABERES E INDEMNIZACIONES LABORALES,93542010000
120/02/201009354-2010-0019P DEPRECATORIO,93542010001
219/02/201009354-2010-0018P DEPRECATORIO,93542010001
318/02/201009354-2010-0017P DEPRECATORIO,93542010001
410/02/201009354-2010-0016P DEPRECATORIO,93542010001
509/02/201009354-2010-0015P DEPRECATORIO,93542010001
629/01/201009354-2010-0014P DEPRECATORIO,93542010001
729/01/201009354-2010-0013P DEPRECATORIO,93542010001
826/01/201009354-2010-0012P DEPRECATORIO,93542010001
922/01/201009354-2010-0011P DEPRECATORIO,93542010001
1019/01/201009354-2010-0010P DEPRECATORIO,93542010001
1106/01/201009354-2010-0017  VERBAL SUMARIO,93542010001
1206/01/201009354-2010-0010  HABERES E INDEMNIZACIONES LABORALES,93542010001
1306/01/201009354-2010-0011  HABERES E INDEMNIZACIONES LABORALES,93542010001
1406/01/201009354-2010-0012  HABERES E INDEMNIZACIONES LABORALES,93542010001
1506/01/201009354-2010-0013  HABERES E INDEMNIZACIONES LABORALES,93542010001
1606/01/201009354-2010-0014  HABERES E INDEMNIZACIONES LABORALES,93542010001
1706/01/201009354-2010-0015  HABERES E INDEMNIZACIONES LABORALES,93542010001
1806/01/201009354-2010-0016  HABERES E INDEMNIZACIONES LABORALES,93542010001
1906/01/201009354-2010-0018  HABERES E INDEMNIZACIONES LABORALES,93542010001
2006/01/201009354-2010-0019  HABERES E INDEMNIZACIONES LABORALES,93542010001
130/03/201009354-2010-0029P DEPRECATORIO,93542010002
223/03/201009354-2010-0028P DEPRECATORIO,93542010002
322/03/201009354-2010-0027P DEPRECATORIO,93542010002
418/03/201009354-2010-0026P DEPRECATORIO,93542010002
515/03/201009354-2010-0025P DEPRECATORIO,93542010002
612/03/201009354-2010-0024P DEPRECATORIO,93542010002
709/03/201009354-2010-0023P DEPRECATORIO,93542010002
808/03/201009354-2010-0022P DEPRECATORIO,93542010002
905/03/201009354-2010-0021P DEPRECATORIO,93542010002
1027/02/201009354-2010-0020P DEPRECATORIO,93542010002
1111/01/201009354-2010-0029  HABERES E INDEMNIZACIONES LABORALES,93542010002
1208/01/201009354-2010-0028  HABERES E INDEMNIZACIONES LABORALES,93542010002
1308/01/201009354-2010-0027  HABERES E INDEMNIZACIONES LABORALES,93542010002
1408/01/201009354-2010-0025  HABERES E INDEMNIZACIONES LABORALES,93542010002
1508/01/201009354-2010-0026  HABERES E INDEMNIZACIONES LABORALES,93542010002
1607/01/201009354-2010-0020  HABERES E INDEMNIZACIONES LABORALES,93542010002
1707/01/201009354-2010-0021  HABERES E INDEMNIZACIONES LABORALES,93542010002
1807/01/201009354-2010-0022  HABERES E INDEMNIZACIONES LABORALES,93542010002
1907/01/201009354-2010-0023  HABERES E INDEMNIZACIONES LABORALES,93542010002
2007/01/201009354-2010-0024  HABERES E INDEMNIZACIONES LABORALES,93542010002
110/05/201009354-2010-0039P DEPRECATORIO,93542010003
228/04/201009354-2010-0038P DEPRECATORIO,93542010003
323/04/201009354-2010-0037P DEPRECATORIO,93542010003
419/04/201009354-2010-0036P DEPRECATORIO,93542010003
514/04/201009354-2010-0035P DEPRECATORIO,93542010003
613/04/201009354-2010-0034P DEPRECATORIO,93542010003
713/04/201009354-2010-0033P DEPRECATORIO,93542010003
812/04/201009354-2010-0032P DEPRECATORIO,93542010003
908/04/201009354-2010-0031P DEPRECATORIO,93542010003
1031/03/201009354-2010-0030P DEPRECATORIO,93542010003
1115/01/201009354-2010-0038  HABERES E INDEMNIZACIONES LABORALES,93542010003
1215/01/201009354-2010-0039  HABERES E INDEMNIZACIONES LABORALES,93542010003
1314/01/201009354-2010-0036  HABERES E INDEMNIZACIONES LABORALES,93542010003
1414/01/201009354-2010-0037  HABERES E INDEMNIZACIONES LABORALES,93542010003
1513/01/201009354-2010-0033  HABERES E INDEMNIZACIONES LABORALES,93542010003
1613/01/201009354-2010-0034  HABERES E INDEMNIZACIONES LABORALES,93542010003
1713/01/201009354-2010-0035  HABERES E INDEMNIZACIONES LABORALES,93542010003
1812/01/201009354-2010-0032  PAGO DE HABERES LABORALES,93542010003
1912/01/201009354-2010-0031  HABERES E INDEMNIZACIONES LABORALES,93542010003
2011/01/201009354-2010-0030  VERBAL SUMARIO,93542010003
121/06/201009354-2010-0049P DEPRECATORIO,93542010004
214/06/201009354-2010-0048P DEPRECATORIO,93542010004
309/06/201009354-2010-0047P DEPRECATORIO,93542010004
403/06/201009354-2010-0046P DEPRECATORIO,93542010004
528/05/201009354-2010-0045P DEPRECATORIO,93542010004
628/05/201009354-2010-0044P DEPRECATORIO,93542010004
719/05/201009354-2010-0043P DEPRECATORIO,93542010004
818/05/201009354-2010-0042P DEPRECATORIO,93542010004
912/05/201009354-2010-0041P DEPRECATORIO,93542010004
1011/05/201009354-2010-0040P DEPRECATORIO,93542010004
1120/01/201009354-2010-0049  HABERES E INDEMNIZACIONES LABORALES,93542010004
1219/01/201009354-2010-0047  HABERES E INDEMNIZACIONES LABORALES,93542010004
1319/01/201009354-2010-0048  HABERES E INDEMNIZACIONES LABORALES,93542010004
