descripcion,causa
No se encuentran resultados.,092872010002
113/01/201109287-2011-0015  278 PECULADO,092872011001
104/03/201109287-2011-0023R INDAGACIONES PREVIAS,092872011002
,092872011003
No se encuentran resultados.,092872011005
No se encuentran resultados.,092872012003
No se encuentran resultados.,092872013003
104/11/201409287-2014-0018  181 VIOLACIÓN DE PROPIEDAD PRIVADA,092872014001
229/10/201409287-2014-0019G DEPRECATORIO,092872014001
328/10/201409287-2014-0011  379 LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO,092872014001
"428/10/201409287-2014-0013  202 RECEPTACIÓN, INC.1",092872014001
"109/11/201409287-2014-0029  189 ROBO, INC.1",092872014002
"208/11/201409287-2014-0028  152 LESIONES, NUM. 4",092872014002
"306/11/201409287-2014-0026  377 MUERTE CULPOSA, INC.1",092872014002
"405/11/201409287-2014-0021  202 RECEPTACIÓN, INC.1",092872014002
505/11/201409287-2014-0022  APELACIÓN,092872014002
630/10/201409287-2014-0022G ARCHIVO DE LA INVESTIGACIÓN PREVIA ART. 586,092872014002
730/10/201409287-2014-0023G ARCHIVO DE LA INVESTIGACIÓN PREVIA ART. 586,092872014002
830/10/201409287-2014-0024G ARCHIVO DE LA INVESTIGACIÓN PREVIA ART. 586,092872014002
930/10/201409287-2014-0025G ARCHIVO DE LA INVESTIGACIÓN PREVIA ART. 586,092872014002
1030/10/201409287-2014-0026G ARCHIVO DE LA INVESTIGACIÓN PREVIA ART. 586,092872014002
1130/10/201409287-2014-0027G ARCHIVO DE LA INVESTIGACIÓN PREVIA ART. 586,092872014002
1230/10/201409287-2014-0028G ARCHIVO DE LA INVESTIGACIÓN PREVIA ART. 586,092872014002
1330/10/201409287-2014-0029G ARCHIVO DE LA INVESTIGACIÓN PREVIA ART. 586,092872014002
"112/11/201409287-2014-0038  393 CONTRAVENCIONES DE PRIMERA CLASE, INC.1, NUM. 4",092872014003
212/11/201409287-2014-0039  154 INTIMIDACIÓN,092872014003
"311/11/201409287-2014-0033  396 CONTRAVENCIONES DE CUARTA CLASE, INC.1, NUM. 1",092872014003
"411/11/201409287-2014-0034  396 CONTRAVENCIONES DE CUARTA CLASE, INC.1, NUM. 1",092872014003
"511/11/201409287-2014-0035  395 CONTRAVENCIONES DE TERCERA CLASE, INC.1, NUM. 1",092872014003
"611/11/201409287-2014-0036  396 CONTRAVENCIONES DE CUARTA CLASE, INC.1, NUM. 1",092872014003
