descripcion,causa
120/01/201009324-2010-0009P DEPRECATORIO,093242010000
218/01/201009324-2010-0008P DEPRECATORIO,093242010000
315/01/201009324-2010-0007P DEPRECATORIO,093242010000
414/01/201009324-2010-0006P DEPRECATORIO,093242010000
512/01/201009324-2010-0005P DEPRECATORIO,093242010000
611/01/201009324-2010-0004P DEPRECATORIO,093242010000
708/01/201009324-2010-0003P DEPRECATORIO,093242010000
806/01/201009324-2010-0002P DEPRECATORIO,093242010000
906/01/201009324-2010-0006  OTROS,093242010000
1006/01/201009324-2010-0007  TUTELAS - CURADURIAS,093242010000
1106/01/201009324-2010-0008  INCUMPLIMIENTO DE CONTRATO,093242010000
1206/01/201009324-2010-0009  SOLICITUD DE EMBARGO,093242010000
1305/01/201009324-2010-0001  SOLICITUD DE EMBARGO,093242010000
1405/01/201009324-2010-0002  OTROS,093242010000
1505/01/201009324-2010-0004  DINERO,093242010000
1605/01/201009324-2010-0005  DINERO,093242010000
1704/01/201009324-2010-0001P DEPRECATORIO,093242010000
1804/01/201009324-2010-0003  OBLIGACIONES; ART.423 CPC,093242010000
109/02/201009324-2010-0019P DEPRECATORIO,093242010001
205/02/201009324-2010-0018P DEPRECATORIO,093242010001
305/02/201009324-2010-0017P DEPRECATORIO,093242010001
404/02/201009324-2010-0016P DEPRECATORIO,093242010001
502/02/201009324-2010-0015P DEPRECATORIO,093242010001
629/01/201009324-2010-0014P DEPRECATORIO,093242010001
728/01/201009324-2010-0013P DEPRECATORIO,093242010001
827/01/201009324-2010-0012P DEPRECATORIO,093242010001
925/01/201009324-2010-0011P DEPRECATORIO,093242010001
1025/01/201009324-2010-0010P DEPRECATORIO,093242010001
1108/01/201009324-2010-0014  DIVORCIO POR MUTUO CONSENTIMIENTO,093242010001
1208/01/201009324-2010-0015  DIVORCIO LITIGIOSO,093242010001
1308/01/201009324-2010-0016  OBLIGACIONES; ART. 423 CPC,093242010001
1408/01/201009324-2010-0017  PRESCRIPCIONES,093242010001
1508/01/201009324-2010-0018  DIVORCIO POR MUTUO CONSENTIMIENTO,093242010001
1607/01/201009324-2010-0010  RECUSACION,093242010001
1707/01/201009324-2010-0011  DINERO,093242010001
1807/01/201009324-2010-0013  AUTORIZACIONES,093242010001
103/03/201009324-2010-0029P DEPRECATORIO,093242010002
201/03/201009324-2010-0028P DEPRECATORIO,093242010002
326/02/201009324-2010-0027P DEPRECATORIO,093242010002
425/02/201009324-2010-0026P DEPRECATORIO,093242010002
522/02/201009324-2010-0025P DEPRECATORIO,093242010002
619/02/201009324-2010-0024P DEPRECATORIO,093242010002
718/02/201009324-2010-0023P DEPRECATORIO,093242010002
817/02/201009324-2010-0022P DEPRECATORIO,093242010002
911/02/201009324-2010-0021P DEPRECATORIO,093242010002
1010/02/201009324-2010-0020P DEPRECATORIO,093242010002
1113/01/201009324-2010-0029  DIVORCIO POR MUTUO CONSENTIMIENTO,093242010002
1212/01/201009324-2010-0025  COBRO DE DINERO,093242010002
1312/01/201009324-2010-0026  COLUSORIOS,093242010002
1412/01/201009324-2010-0027  DINERO,093242010002
1512/01/201009324-2010-0028  EXTINCION DE PATRIMONIO FAMILIAR,093242010002
1611/01/201009324-2010-0020  SOLICITUD DE EMBARGO,093242010002
1711/01/201009324-2010-0021  RECUSACION,093242010002
1811/01/201009324-2010-0022  ALIMENTOS,093242010002
1911/01/201009324-2010-0023  INSPECCION JUDICIAL,093242010002
2011/01/201009324-2010-0024  OBLIGACIONES; ART. 423 CPC,093242010002
119/03/201009324-2010-0039P DEPRECATORIO,093242010003
218/03/201009324-2010-0038P DEPRECATORIO,093242010003
316/03/201009324-2010-0037P DEPRECATORIO,093242010003
415/03/201009324-2010-0036P DEPRECATORIO,093242010003
511/03/201009324-2010-0035P DEPRECATORIO,093242010003
611/03/201009324-2010-0034P DEPRECATORIO,093242010003
709/03/201009324-2010-0033P DEPRECATORIO,093242010003
808/03/201009324-2010-0032P DEPRECATORIO,093242010003
905/03/201009324-2010-0031P DEPRECATORIO,093242010003
1004/03/201009324-2010-0030P DEPRECATORIO,093242010003
1118/01/201009324-2010-0039  DIVORCIO POR MUTUO CONSENTIMIENTO,093242010003
"1215/01/201009324-2010-0036  AUTORIZACIONES, LICENCIAS JUDICIALES",093242010003
1314/01/201009324-2010-0031  COBRO DE PAGARÉ A LA ORDEN,093242010003
1414/01/201009324-2010-0032  OBLIGACIONES; ART. 423 CPC,093242010003
1514/01/201009324-2010-0033  COBRO DE OBLIGACIONES PROVENIENTES DE TARJETAS DE CRÉDITO,093242010003
1614/01/201009324-2010-0034  SUCESION,093242010003
1714/01/201009324-2010-0035  DIVORCIO LITIGIOSO,093242010003
1814/01/201009324-2010-0037  CONCURSO DE ACREEDORES,093242010003
1912/01/201009324-2010-0030  DINERO,093242010003
109/04/201009324-2010-0049P DEPRECATORIO,093242010004
208/04/201009324-2010-0048P DEPRECATORIO,093242010004
306/04/201009324-2010-0047P DEPRECATORIO,093242010004
405/04/201009324-2010-0046P DEPRECATORIO,093242010004
531/03/201009324-2010-0045P DEPRECATORIO,093242010004
629/03/201009324-2010-0044P DEPRECATORIO,093242010004
729/03/201009324-2010-0043P DEPRECATORIO,093242010004
825/03/201009324-2010-0042P DEPRECATORIO,093242010004
