descripcion,causa
122/01/201009312-2010-0009P DEPRECATORIO,093122010000
218/01/201009312-2010-0008P DEPRECATORIO,093122010000
315/01/201009312-2010-0007P DEPRECATORIO,093122010000
414/01/201009312-2010-0006P DEPRECATORIO,093122010000
512/01/201009312-2010-0005P DEPRECATORIO,093122010000
611/01/201009312-2010-0004P DEPRECATORIO,093122010000
707/01/201009312-2010-0003P DEPRECATORIO,093122010000
806/01/201009312-2010-0002P DEPRECATORIO,093122010000
906/01/201009312-2010-0009  OBLIGACIONES; ART. 423 CPC,093122010000
1005/01/201009312-2010-0004  DIVORCIO LITIGIOSO,093122010000
1105/01/201009312-2010-0006  DISOLUCION DE LA SOCIEDAD CONYUGAL,093122010000
1204/01/201009312-2010-0001P DEPRECATORIO,093122010000
1304/01/201009312-2010-0002  OBLIGACIONES; ART. 423 CPC,093122010000
1404/01/201009312-2010-0003  OTROS,093122010000
109/02/201009312-2010-0019P DEPRECATORIO,093122010001
205/02/201009312-2010-0017P DEPRECATORIO,093122010001
305/02/201009312-2010-0018P DEPRECATORIO,093122010001
403/02/201009312-2010-0016P DEPRECATORIO,093122010001
502/02/201009312-2010-0015P DEPRECATORIO,093122010001
629/01/201009312-2010-0014P DEPRECATORIO,093122010001
728/01/201009312-2010-0013P DEPRECATORIO,093122010001
827/01/201009312-2010-0012P DEPRECATORIO,093122010001
925/01/201009312-2010-0011P DEPRECATORIO,093122010001
1022/01/201009312-2010-0010P DEPRECATORIO,093122010001
1108/01/201009312-2010-0018  ACCION DE PROTECCION,093122010001
1208/01/201009312-2010-0017  DIVORCIO LITIGIOSO,093122010001
1308/01/201009312-2010-0019  DIVORCIO POR MUTUO CONSENTIMIENTO,093122010001
1407/01/201009312-2010-0014  TUTELAS - CURADURIAS,093122010001
1506/01/201009312-2010-0010  DIVORCIO POR MUTUO CONSENTIMIENTO,093122010001
103/03/201009312-2010-0029P DEPRECATORIO,093122010002
201/03/201009312-2010-0028P DEPRECATORIO,093122010002
326/02/201009312-2010-0027P DEPRECATORIO,093122010002
424/02/201009312-2010-0026P DEPRECATORIO,093122010002
522/02/201009312-2010-0025P DEPRECATORIO,093122010002
620/02/201009312-2010-0024P DEPRECATORIO,093122010002
718/02/201009312-2010-0023P DEPRECATORIO,093122010002
817/02/201009312-2010-0022P DEPRECATORIO,093122010002
911/02/201009312-2010-0021P DEPRECATORIO,093122010002
