descripcion,causa
125/11/201009456-2010-0009P DEPRECATORIO,094562010000
221/10/201009456-2010-0008P DEPRECATORIO,094562010000
308/10/201009456-2010-0007P DEPRECATORIO,094562010000
414/09/201009456-2010-0006P DEPRECATORIO,094562010000
510/08/201009456-2010-0005P DEPRECATORIO,094562010000
608/07/201009456-2010-0004P DEPRECATORIO,094562010000
719/04/201009456-2010-0003P DEPRECATORIO,094562010000
812/04/201009456-2010-0002P DEPRECATORIO,094562010000
918/02/201009456-2010-0001P DEPRECATORIO,094562010000
1013/01/201009456-2010-0008  HABEAS DATA,094562010000
1101/01/201009456-2010-0002A LIQUIDACIÓN DE DAÑOS Y PERJUICIOS,094562010000
"128/01/201009456-2010-0029  DEL CONDUCTOR QUE CONDUJERE UN VEHÍCULO DE TRANSPORTE PÚBLICO COMERCIAL O DE CARGA LA TOLERANCIA AL CONSUMO DE CUALQUIER SUSTANCIA ESTUPEFACIENTE O DROGAS ES CERO Y UN NIVEL MÁXIMO DE ALCOHOL DE 0,1 GRAMOS POR CADA LITRO DE SANGRE",094562010002
128/01/201009456-2010-0031  CONTRAVENCION MUY GRAVE,094562010003
228/01/201009456-2010-0032  CONTRAVENCION MUY GRAVE,094562010003
103/02/201009456-2010-0059  CONTRAVENCION MUY GRAVE,094562010005
202/02/201009456-2010-0052  CONTRAVENCION MUY GRAVE,094562010005
302/02/201009456-2010-0053  CONTRAVENCION MUY GRAVE,094562010005
"402/02/201009456-2010-0054  DEL CONDUCTOR QUE CONDUJERE UN VEHÍCULO DE TRANSPORTE PÚBLICO COMERCIAL O DE CARGA LA TOLERANCIA AL CONSUMO DE CUALQUIER SUSTANCIA ESTUPEFACIENTE O DROGAS ES CERO Y UN NIVEL MÁXIMO DE ALCOHOL DE 0,1 GRAMOS POR CADA LITRO DE SANGRE",094562010005
502/02/201009456-2010-0055  CONTRAVENCION MUY GRAVE,094562010005
"602/02/201009456-2010-0056  DEL CONDUCTOR QUE CONDUJERE UN VEHÍCULO DE TRANSPORTE PÚBLICO COMERCIAL O DE CARGA LA TOLERANCIA AL CONSUMO DE CUALQUIER SUSTANCIA ESTUPEFACIENTE O DROGAS ES CERO Y UN NIVEL MÁXIMO DE ALCOHOL DE 0,1 GRAMOS POR CADA LITRO DE SANGRE",094562010005
