descripcion,causa
129/03/201009276-2010-0010  ACCION DE PROTECCION,092762010001
121/03/201009276-2010-003A  ACCIÓN DE PROTECCIÓN CON MEDIDA CAUTELAR,092762010003
No se encuentran resultados.,092762010004
No se encuentran resultados.,092762011003
No se encuentran resultados.,092762012003
No se encuentran resultados.,092762013003
No se encuentran resultados.,092762014003
129/03/201009276-2010-0010  ACCION DE PROTECCION,092762010001
121/03/201009276-2010-003A  ACCIÓN DE PROTECCIÓN CON MEDIDA CAUTELAR,092762010003
No se encuentran resultados.,092762010004
No se encuentran resultados.,092762011003
No se encuentran resultados.,092762012003
No se encuentran resultados.,092762013003
No se encuentran resultados.,092762014003
