descripcion,causa
106/08/201009908-2010-0001P DEPRECATORIO,099082010000
214/01/201009908-2010-0009  TENENCIA DE ARMAS,099082010000
311/01/201009908-2010-0007  TENENCIA DE ARMAS,099082010000
408/01/201009908-2010-0005  ESTUPEFACIENTES,099082010000
508/01/201009908-2010-0006  ENRIQUECIMIENTO ILICITO,099082010000
606/01/201009908-2010-0004  ROBO,099082010000
705/01/201009908-2010-0003  CONTRA LA VIDA,099082010000
804/01/201009908-2010-0001  ROBO,099082010000
127/01/201009908-2010-0019  OTRO,099082010001
226/01/201009908-2010-0018  TENENCIA DE ARMAS,099082010001
325/01/201009908-2010-0017  ROBO,099082010001
422/01/201009908-2010-0015  TENENCIA DE ARMAS,099082010001
522/01/201009908-2010-0016  ROBO,099082010001
619/01/201009908-2010-0014  ESTUPEFACIENTES,099082010001
718/01/201009908-2010-0012  ROBO,099082010001
818/01/201009908-2010-0013  TENENCIA DE ARMAS,099082010001
914/01/201009908-2010-0010  LA EXTORSIÓN.,099082010001
1014/01/201009908-2010-0011  ROBO,099082010001
105/02/201009908-2010-0029  ROBO,099082010002
204/02/201009908-2010-0027  ESTUPEFACIENTES,099082010002
304/02/201009908-2010-0028  TENENCIA DE ARMAS,099082010002
403/02/201009908-2010-0026  ROBO,099082010002
502/02/201009908-2010-0024  ESTUPEFACIENTES,099082010002
602/02/201009908-2010-0025  ROBO,099082010002
701/02/201009908-2010-0023  TENENCIA DE ARMAS,099082010002
828/01/201009908-2010-0022  LESIONES,099082010002
927/01/201009908-2010-0020  ROBO,099082010002
1027/01/201009908-2010-0021  TENENCIA DE ARMAS,099082010002
119/02/201009908-2010-0039  ROBO,099082010003
218/02/201009908-2010-0038  TENENCIA DE ARMAS,099082010003
317/02/201009908-2010-0036  TENENCIA DE ARMAS,099082010003
417/02/201009908-2010-0037  LA ESTAFA,099082010003
512/02/201009908-2010-0034  ESTUPEFACIENTES,099082010003
612/02/201009908-2010-0035  ROBO,099082010003
711/02/201009908-2010-0033  ROBO,099082010003
810/02/201009908-2010-0032  ROBO,099082010003
909/02/201009908-2010-0031  TENENCIA DE ARMAS,099082010003
1008/02/201009908-2010-0030  ESTUPEFACIENTES,099082010003
104/03/201009908-2010-0049  LAS LESIONES,099082010004
203/03/201009908-2010-0048  ROBO,099082010004
302/03/201009908-2010-0047  TENENCIA DE ARMAS,099082010004
401/03/201009908-2010-0046  TENENCIA DE ARMAS,099082010004
525/02/201009908-2010-0045  EL ROBO,099082010004
624/02/201009908-2010-0040  EL ROBO,099082010004
724/02/201009908-2010-0044  CONTRA LA FE PUBLICA,099082010004
823/02/201009908-2010-0043  EL ROBO,099082010004
922/02/201009908-2010-0041  ROBO,099082010004
1022/02/201009908-2010-0042  ROBO,099082010004
122/03/201009908-2010-0059  LA ESTAFA,099082010005
219/03/201009908-2010-0058  FALSIFICACIONES,099082010005
319/03/201009908-2010-0057  ROBO,099082010005
416/03/201009908-2010-0056  ROBO,099082010005
516/03/201009908-2010-0055  LESIONES,099082010005
