descripcion,causa
No se encuentran resultados.,092092010002
No se encuentran resultados.,092092011003
No se encuentran resultados.,092092012003
No se encuentran resultados.,092092013003
127/11/201409209-2014-0019G DEPRECATORIO,092092014001
226/11/201409209-2014-0010G DEPRECATORIO,092092014001
326/11/201409209-2014-0011G DEPRECATORIO,092092014001
426/11/201409209-2014-0012G SOLICITUDES,092092014001
526/11/201409209-2014-0013G DEPRECATORIO,092092014001
626/11/201409209-2014-0014G DEPRECATORIO,092092014001
726/11/201409209-2014-0015G SOLICITUDES,092092014001
826/11/201409209-2014-0016G SOLICITUDES,092092014001
926/11/201409209-2014-0017G DEPRECATORIO,092092014001
1026/11/201409209-2014-0018G MEDIDAS DE PROTECCIÓN,092092014001
1125/11/201409209-2014-0019  DIVORCIO POR MUTUO CONSENTIMIENTO,092092014001
1221/11/201409209-2014-0018  DIVORCIO POR CAUSAL,092092014001
1320/11/201409209-2014-0016  ACCIÓN DE HÁBEAS CORPUS,092092014001
1420/11/201409209-2014-0017  ABANDONO DEL HOGAR,092092014001
1519/11/201409209-2014-0014  MEDIDA CAUTELAR,092092014001
1619/11/201409209-2014-0015  MEDIDA CAUTELAR,092092014001
1717/11/201409209-2014-0013  ACCIÓN DE PROTECCIÓN,092092014001
1813/11/201409209-2014-0012  ACCIÓN DE PROTECCIÓN,092092014001
1911/11/201409209-2014-0011  RECUSACIÓN,092092014001
2010/11/201409209-2014-0010  DIVORCIO POR MUTUO CONSENTIMIENTO,092092014001
128/11/201409209-2014-0027G DEPRECATORIO,092092014002
228/11/201409209-2014-0028G DEPRECATORIO,092092014002
328/11/201409209-2014-0029G ACOGIMIENTO INSTITUCIONAL,092092014002
427/11/201409209-2014-0020G DEPRECATORIO,092092014002
527/11/201409209-2014-0021G DEPRECATORIO,092092014002
627/11/201409209-2014-0022G SOLICITUDES,092092014002
727/11/201409209-2014-0023G DEPRECATORIO,092092014002
827/11/201409209-2014-0024G DEPRECATORIO,092092014002
927/11/201409209-2014-0025G SOLICITUDES,092092014002
1027/11/201409209-2014-0026G DEPRECATORIO,092092014002
1125/11/201409209-2014-0020  TUTELA O CURADURÍA,092092014002
1225/11/201409209-2014-0021  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092092014002
1325/11/201409209-2014-0022  DIVORCIO POR MUTUO CONSENTIMIENTO,092092014002
1425/11/201409209-2014-0023  ALIMENTOS,092092014002
1525/11/201409209-2014-0024  DIVORCIO POR MUTUO CONSENTIMIENTO,092092014002
1625/11/201409209-2014-0025  ALIMENTOS,092092014002
1725/11/201409209-2014-0026  ALIMENTOS,092092014002
1825/11/201409209-2014-0027  DIVORCIO POR MUTUO CONSENTIMIENTO,092092014002
1925/11/201409209-2014-0028  ALIMENTOS,092092014002
2025/11/201409209-2014-0029  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092092014002
128/11/201409209-2014-0030G DEPRECATORIO,092092014003
228/11/201409209-2014-0031G ACOGIMIENTO INSTITUCIONAL,092092014003
328/11/201409209-2014-0032G DEPRECATORIO,092092014003
428/11/201409209-2014-0033G SOLICITUDES,092092014003
528/11/201409209-2014-0034G SOLICITUDES,092092014003
628/11/201409209-2014-0035G DEPRECATORIO,092092014003
728/11/201409209-2014-0036G SOLICITUDES,092092014003
828/11/201409209-2014-0037G SOLICITUDES,092092014003
928/11/201409209-2014-0038G SOLICITUDES,092092014003
1028/11/201409209-2014-0039G SOLICITUDES,092092014003
1125/11/201409209-2014-0030  TUTELA O CURADURÍA,092092014003
1225/11/201409209-2014-0031  DIVORCIO POR CAUSAL,092092014003
1325/11/201409209-2014-0032  ALIMENTOS A MUJER EMBARAZADA,092092014003
1425/11/201409209-2014-0033  ALIMENTOS,092092014003
1525/11/201409209-2014-0034  RÉGIMEN DE VISITAS,092092014003
1625/11/201409209-2014-0035  DIVORCIO POR CAUSAL,092092014003
1725/11/201409209-2014-0036  CESIÓN DE LA PATRIA POTESTAD,092092014003
1825/11/201409209-2014-0037  DIVORCIO POR CAUSAL,092092014003
1925/11/201409209-2014-0038  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092092014003
2025/11/201409209-2014-0039  ABANDONO DEL HOGAR,092092014003
101/12/201409209-2014-0040G DEPRECATORIO,092092014004
201/12/201409209-2014-0041G DEPRECATORIO,092092014004
301/12/201409209-2014-0042G DEPRECATORIO,092092014004
401/12/201409209-2014-0043G DEPRECATORIO,092092014004
501/12/201409209-2014-0044G DEPRECATORIO,092092014004
601/12/201409209-2014-0045G DEPRECATORIO,092092014004
701/12/201409209-2014-0046G DEPRECATORIO,092092014004
801/12/201409209-2014-0047G ACOGIMIENTO INSTITUCIONAL,092092014004
901/12/201409209-2014-0048G DEPRECATORIO,092092014004
1001/12/201409209-2014-0049G DEPRECATORIO,092092014004
1125/11/201409209-2014-0040  ABANDONO DEL HOGAR,092092014004
1225/11/201409209-2014-0041  RÉGIMEN DE VISITAS,092092014004
1325/11/201409209-2014-0042  AUTORIZACIÓN JUDICIAL,092092014004
1425/11/201409209-2014-0043  DIVORCIO POR CAUSAL,092092014004
1525/11/201409209-2014-0044  ALIMENTOS,092092014004
1625/11/201409209-2014-0045  ALIMENTOS,092092014004
1725/11/201409209-2014-0046  ALIMENTOS,092092014004
1825/11/201409209-2014-0047  MALTRATO DE NIÑOS NIÑAS Y ADOLESCENTES,092092014004
1925/11/201409209-2014-0048  ALIMENTOS,092092014004
2025/11/201409209-2014-0049  RETENCIÓN INDEBIDA DEL MENOR,092092014004
103/12/201409209-2014-0059G CONFERIMIENTO DE LA PATRIA POTESTAD,092092014005
202/12/201409209-2014-0050G DEPRECATORIO,092092014005
302/12/201409209-2014-0051G DEPRECATORIO,092092014005
402/12/201409209-2014-0052G SOLICITUDES,092092014005
502/12/201409209-2014-0053G DEPRECATORIO,092092014005
602/12/201409209-2014-0054G DEPRECATORIO,092092014005
702/12/201409209-2014-0055G DEPRECATORIO,092092014005
802/12/201409209-2014-0056G DEPRECATORIO,092092014005
902/12/201409209-2014-0057G DEPRECATORIO,092092014005
1002/12/201409209-2014-0058G DEPRECATORIO,092092014005
