descripcion,causa
104/01/201009253-2010-0009  DESESTIMACION,092532010000
204/01/201009253-2010-0008  DESESTIMACION,092532010000
304/01/201009253-2010-0007  DESESTIMACION,092532010000
404/01/201009253-2010-0006  DESESTIMACION,092532010000
504/01/201009253-2010-0005  DESESTIMACION,092532010000
604/01/201009253-2010-0003  DESESTIMACION,092532010000
704/01/201009253-2010-0002  DESESTIMACION,092532010000
804/01/201009253-2010-0001  DESESTIMACION,092532010000
128/12/201009253-2010-0010P DEPRECATORIO,092532010001
206/01/201009253-2010-0018  DESESTIMACION,092532010001
305/01/201009253-2010-0017  AUDIENCIA ORAL,092532010001
405/01/201009253-2010-0016  DESESTIMACION,092532010001
505/01/201009253-2010-0015  DESESTIMACION,092532010001
605/01/201009253-2010-0014  DESESTIMACION,092532010001
705/01/201009253-2010-0013  DESESTIMACION,092532010001
805/01/201009253-2010-0012  DESESTIMACION,092532010001
904/01/201009253-2010-0010  DESESTIMACION,092532010001
108/01/201009253-2010-0029  DESESTIMACION,092532010002
207/01/201009253-2010-0028  DESESTIMACION,092532010002
307/01/201009253-2010-0027  DESESTIMACION,092532010002
407/01/201009253-2010-0026  DESESTIMACION,092532010002
507/01/201009253-2010-0024  ROBO,092532010002
607/01/201009253-2010-0023  DESESTIMACION,092532010002
706/01/201009253-2010-0022  DESESTIMACION,092532010002
806/01/201009253-2010-0020  DESESTIMACION,092532010002
111/01/201009253-2010-0039  DESESTIMACION,092532010003
211/01/201009253-2010-0038  DESESTIMACION,092532010003
311/01/201009253-2010-0037  DESESTIMACION,092532010003
411/01/201009253-2010-0036  TENENCIA DE ARMAS,092532010003
508/01/201009253-2010-0034  DESESTIMACION,092532010003
608/01/201009253-2010-0032  DESESTIMACION,092532010003
708/01/201009253-2010-0031  DESESTIMACION,092532010003
112/01/201009253-2010-0049  DESESTIMACION,092532010004
212/01/201009253-2010-0048  GENERAL,092532010004
312/01/201009253-2010-0046  DESESTIMACION,092532010004
412/01/201009253-2010-0045  DESESTIMACION,092532010004
512/01/201009253-2010-0044  DESESTIMACION,092532010004
612/01/201009253-2010-0043  DESESTIMACION,092532010004
711/01/201009253-2010-0042  DESESTIMACION,092532010004
811/01/201009253-2010-0040  DESESTIMACION,092532010004
114/01/201009253-2010-0059  ROBO,092532010005
214/01/201009253-2010-0058  DESESTIMACION,092532010005
314/01/201009253-2010-0057  DESESTIMACION,092532010005
414/01/201009253-2010-0056  DESESTIMACION,092532010005
514/01/201009253-2010-0055  DESESTIMACION,092532010005
613/01/201009253-2010-0054  DESESTIMACION,092532010005
713/01/201009253-2010-0053  DESESTIMACION,092532010005
813/01/201009253-2010-0051  DESESTIMACION,092532010005
913/01/201009253-2010-0050  DESESTIMACION,092532010005
118/01/201009253-2010-0069  ROBO,092532010006
215/01/201009253-2010-0067  DESESTIMACION,092532010006
314/01/201009253-2010-0063  DESESTIMACION,092532010006
414/01/201009253-2010-0062  AUDIENCIA ORAL,092532010006
514/01/201009253-2010-0061  DESESTIMACION,092532010006
119/01/201009253-2010-0079  DESESTIMACION,092532010007
219/01/201009253-2010-0077  TENENCIA DE ARMAS,092532010007
318/01/201009253-2010-0076  DESESTIMACION,092532010007
418/01/201009253-2010-0072  DESESTIMACION,092532010007
518/01/201009253-2010-0071  DESESTIMACION,092532010007
618/01/201009253-2010-0070  DESESTIMACION,092532010007
121/01/201009253-2010-0089  DESESTIMACION,092532010008
221/01/201009253-2010-0088  DESESTIMACION,092532010008
321/01/201009253-2010-0087  DESESTIMACION,092532010008
420/01/201009253-2010-0086  GENERAL,092532010008
520/01/201009253-2010-0085  DESESTIMACION,092532010008
620/01/201009253-2010-0084  DESESTIMACION,092532010008
720/01/201009253-2010-0083  DESESTIMACION,092532010008
820/01/201009253-2010-0082  DESESTIMACION,092532010008
919/01/201009253-2010-0080  DESESTIMACION,092532010008
122/01/201009253-2010-0099  DESESTIMACION,092532010009
222/01/201009253-2010-0098  DESESTIMACION,092532010009
322/01/201009253-2010-0097  REBELION,092532010009
422/01/201009253-2010-0095  DESESTIMACION,092532010009
521/01/201009253-2010-0094  DESESTIMACION,092532010009
621/01/201009253-2010-0093  DESESTIMACION,092532010009
721/01/201009253-2010-0092  DESESTIMACION,092532010009
821/01/201009253-2010-0090  DESESTIMACION,092532010009
125/01/201009253-2010-0109  DESESTIMACION,092532010010
225/01/201009253-2010-0108  DESESTIMACION,092532010010
325/01/201009253-2010-0107  DESESTIMACION,092532010010
425/01/201009253-2010-0105  DESESTIMACION,092532010010
525/01/201009253-2010-0104  DESESTIMACION,092532010010
625/01/201009253-2010-0103  DESESTIMACION,092532010010
725/01/201009253-2010-0102  DESESTIMACION,092532010010
825/01/201009253-2010-0101  DESESTIMACION,092532010010
922/01/201009253-2010-0100  DESESTIMACION,092532010010
126/01/201009253-2010-0119  DESESTIMACION,092532010011
226/01/201009253-2010-0118  DESESTIMACION,092532010011
326/01/201009253-2010-0117  DESESTIMACION,092532010011
425/01/201009253-2010-0116  DESESTIMACION,092532010011
525/01/201009253-2010-0115  DESESTIMACION,092532010011
625/01/201009253-2010-0114  DESESTIMACION,092532010011
725/01/201009253-2010-0113  DESESTIMACION,092532010011
825/01/201009253-2010-0112  DESESTIMACION,092532010011
925/01/201009253-2010-0111  DESESTIMACION,092532010011
1025/01/201009253-2010-0110  DESESTIMACION,092532010011
127/01/201009253-2010-0129  DESESTIMACION,092532010012
227/01/201009253-2010-0128  DESESTIMACION,092532010012
327/01/201009253-2010-0127  DESESTIMACION,092532010012
427/01/201009253-2010-0126  DESESTIMACION,092532010012
526/01/201009253-2010-0125  DESESTIMACION,092532010012
626/01/201009253-2010-0124  DESESTIMACION,092532010012
726/01/201009253-2010-0123  DESESTIMACION,092532010012
826/01/201009253-2010-0120  DESESTIMACION,092532010012
127/01/201009253-2010-0139  DESESTIMACION,092532010013
227/01/201009253-2010-0138  DESESTIMACION,092532010013
327/01/201009253-2010-0137  DESESTIMACION,092532010013
427/01/201009253-2010-0135  DESESTIMACION,092532010013
527/01/201009253-2010-0134  DESESTIMACION,092532010013
627/01/201009253-2010-0133  DESESTIMACION,092532010013
727/01/201009253-2010-0132  DESESTIMACION,092532010013
827/01/201009253-2010-0131  DESESTIMACION,092532010013
927/01/201009253-2010-0130  DESESTIMACION,092532010013
128/01/201009253-2010-0149  DESESTIMACION,092532010014
228/01/201009253-2010-0148  AUDIENCIA ORAL,092532010014
328/01/201009253-2010-0147  DESESTIMACION,092532010014
428/01/201009253-2010-0145  DESESTIMACION,092532010014
528/01/201009253-2010-0144  DESESTIMACION,092532010014
628/01/201009253-2010-0143  PRINCIPIO DE OPORTUNIDAD,092532010014
728/01/201009253-2010-0142  DESESTIMACION,092532010014
828/01/201009253-2010-0141  DESESTIMACION,092532010014
927/01/201009253-2010-0140  DESESTIMACION,092532010014
129/01/201009253-2010-0159  DESESTIMACION,092532010015
229/01/201009253-2010-0158  DESESTIMACION,092532010015
329/01/201009253-2010-0157  DESESTIMACION,092532010015
429/01/201009253-2010-0156  DESESTIMACION,092532010015
529/01/201009253-2010-0155  DESESTIMACION,092532010015
629/01/201009253-2010-0154  DESESTIMACION,092532010015
729/01/201009253-2010-0153  DESESTIMACION,092532010015
828/01/201009253-2010-0152  DESESTIMACION,092532010015
