descripcion,causa
No se encuentran resultados.,091412010002
No se encuentran resultados.,091412011003
No se encuentran resultados.,091412012003
No se encuentran resultados.,091412013003
119/03/201409141-2014-0016  DIVORCIO POR CAUSAL,091412014001
219/03/201409141-2014-0017  ALIMENTOS,091412014001
319/03/201409141-2014-0018  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,091412014001
418/03/201409141-2014-0014  ACCION DE PROTECCION,091412014001
518/03/201409141-2014-0015  ALIMENTOS,091412014001
617/03/201409141-2014-0010  HABEAS CORPUS,091412014001
717/03/201409141-2014-0011  ALIMENTOS,091412014001
817/03/201409141-2014-0012  INCIDENTE DE REBAJA DE PENSIÓN ALIMENTICIA,091412014001
917/03/201409141-2014-0013  DIVORCIO POR CAUSAL,091412014001
120/03/201409141-2014-0023  HABEAS CORPUS,091412014002
220/03/201409141-2014-0024  SOLICITUD,091412014002
320/03/201409141-2014-0025  ALIMENTOS,091412014002
420/03/201409141-2014-0026  SOLICITUD,091412014002
520/03/201409141-2014-0027  ALIMENTOS,091412014002
620/03/201409141-2014-0028  ALIMENTOS,091412014002
720/03/201409141-2014-0029  TENENCIA,091412014002
819/03/201409141-2014-0020  SOLICITUD,091412014002
919/03/201409141-2014-0021  DIVORCIO POR CAUSAL,091412014002
121/03/201409141-2014-0036  SOLICITUD,091412014003
221/03/201409141-2014-0037  SOLICITUD,091412014003
321/03/201409141-2014-0038  ALIMENTOS,091412014003
421/03/201409141-2014-0039  ALIMENTOS,091412014003
520/03/201409141-2014-0030  DIVORCIO POR CAUSAL,091412014003
620/03/201409141-2014-0031  INCIDENTE DE AUMENTO DE PENSIÓN ALIMENTICIA,091412014003
720/03/201409141-2014-0032  TENENCIA,091412014003
820/03/201409141-2014-0033  ALIMENTOS PARA MUJER EMBARAZADA,091412014003
920/03/201409141-2014-0034  ALIMENTOS,091412014003
124/03/201409141-2014-0044  INCIDENTE DE AUMENTO DE PENSIÓN ALIMENTICIA,091412014004
224/03/201409141-2014-0046  MEDIDAS DE PROTECCIÓN,091412014004
321/03/201409141-2014-0040  DIVORCIO POR MUTUO CONSENTIMIENTO,091412014004
125/03/201409141-2014-0058  HABEAS CORPUS,091412014005
225/03/201409141-2014-0059  SOLICITUD,091412014005
324/03/201409141-2014-0053  ALIMENTOS,091412014005
125/03/201409141-2014-0060  INCIDENTE DE REBAJA DE PENSIÓN ALIMENTICIA,091412014006
225/03/201409141-2014-0061  DIVORCIO POR CAUSAL,091412014006
325/03/201409141-2014-0062  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,091412014006
425/03/201409141-2014-0063  ALIMENTOS,091412014006
525/03/201409141-2014-0064  ALIMENTOS,091412014006
625/03/201409141-2014-0065  ACCION DE PROTECCION,091412014006
