descripcion,causa
No se encuentran resultados.,91712010002
No se encuentran resultados.,91712011003
No se encuentran resultados.,91712012003
127/09/201109171-2012-0046  ROBO,91712012004
No se encuentran resultados.,91712012006
129/01/201309171-2013-0013  ROBO,91712013001
229/01/201309171-2013-0014  TENENCIA ILEGAL DE ARMAS,91712013001
329/01/201309171-2013-0015  TENENCIA ILEGAL DE ARMAS,91712013001
429/01/201309171-2013-0016  ROBO,91712013001
529/01/201309171-2013-0017  ROBO,91712013001
629/01/201309171-2013-0018  ROBO,91712013001
729/01/201309171-2013-0019  TENTATIVA DE ASESINATO,91712013001
828/01/201309171-2013-0010  ROBO,91712013001
928/01/201309171-2013-0011  TENENCIA ILEGAL DE ARMAS,91712013001
1028/01/201309171-2013-0012  ROBO,91712013001
118/02/201309171-2013-0028  ROBO,91712013002
218/02/201309171-2013-0029  ROBO,91712013002
315/02/201309171-2013-0026  TENENCIA ILEGAL DE ARMAS,91712013002
415/02/201309171-2013-0027  LA ESTAFA Y OTRAS DEFRAUDACIONES,91712013002
514/02/201309171-2013-0025  INSTIGACIÓN PARA DELINQUIR,91712013002
613/02/201309171-2013-0024  ROBO,91712013002
707/02/201309171-2013-0022  ACTIVIDAD JUDICIAL.,91712013002
"807/02/201309171-2013-0023  ATENTADO CONTRA EL PUDOR, VIOLACIÓN Y ESTUPRO",91712013002
905/02/201309171-2013-0021  TENENCIA ILEGAL DE ARMAS,91712013002
1031/01/201309171-2013-0020  DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO,91712013002
126/02/201309171-2013-0038  ROBO,91712013003
226/02/201309171-2013-0039  SEXUALES Y DE TRATA DE PERSONAS,91712013003
323/02/201309171-2013-0037  TENENCIA ILEGAL DE ARMAS,91712013003
421/02/201309171-2013-0035  TENENCIA ILEGAL DE ARMAS,91712013003
521/02/201309171-2013-0036  TENENCIA ILEGAL DE ARMAS,91712013003
620/02/201309171-2013-0033  TENENCIA ILEGAL DE ARMAS,91712013003
720/02/201309171-2013-0034  TENTATIVA DE ASESINATO,91712013003
819/02/201309171-2013-0031  ROBO,91712013003
