descripcion,causa
111/11/201009907-2010-0002P DEPRECATORIO,099072010000
213/01/201009907-2010-0009  DELITOS RELACIONADOS CON NARCOTRAFICO,099072010000
312/01/201009907-2010-0008  CONTRA LA VIDA,099072010000
412/01/201009907-2010-0006  PREVARICATO.,099072010000
511/01/201009907-2010-0007  DELITOS RELACIONADOS CON NARCOTRAFICO,099072010000
608/01/201009907-2010-0005  ROBO,099072010000
707/01/201009907-2010-0001P DEPRECATORIO,099072010000
807/01/201009907-2010-0004  PECULADO,099072010000
906/01/201009907-2010-0003  TRAFICO ILEGAL DE PERSONAS,099072010000
1005/01/201009907-2010-0002  ROBO,099072010000
1104/01/201009907-2010-0001  TENENCIA DE ARMAS,099072010000
102/02/201009907-2010-0019  EL ROBO,099072010001
"201/02/201009907-2010-0018  FALSIFICACIÓN DE MONEDAS, BILLETES DE BANCO. TÍTULOS AL PORTADOR Y DOCUMENTOS DE CRÉDITO.",099072010001
322/01/201009907-2010-0016  ABUSO DE ARMAS.,099072010001
422/01/201009907-2010-0017  TENENCIA DE ARMAS,099072010001
520/01/201009907-2010-0015  OTRO,099072010001
619/01/201009907-2010-0014  CONTRA LA VIDA,099072010001
719/01/201009907-2010-0013  ABUSO DE ARMAS.,099072010001
816/01/201009907-2010-0012  ABUSO DE ARMAS.,099072010001
914/01/201009907-2010-0011  EL ROBO,099072010001
1013/01/201009907-2010-0010  ROBO,099072010001
105/02/201009907-2010-0029  OTRO,099072010002
204/02/201009907-2010-0027  ROBO,099072010002
304/02/201009907-2010-0028  CONTRA LA VIDA,099072010002
403/02/201009907-2010-0025  EL ROBO,099072010002
503/02/201009907-2010-0026  ROBO,099072010002
601/02/201009907-2010-0023  TENENCIA DE ARMAS,099072010002
727/01/201009907-2010-0020  EL ROBO,099072010002
827/01/201009907-2010-0021  ROBO,099072010002
927/01/201009907-2010-0022  ROBO,099072010002
122/02/201009907-2010-0039  TENENCIA DE ARMAS,099072010003
219/02/201009907-2010-0036  CONTRA LA VIDA,099072010003
319/02/201009907-2010-0038  ROBO,099072010003
418/02/201009907-2010-0037  ROBO,099072010003
517/02/201009907-2010-0030  TENENCIA DE ARMAS,099072010003
610/02/201009907-2010-0032  ROBO,099072010003
710/02/201009907-2010-0033  ROBO,099072010003
810/02/201009907-2010-0034  ROBO,099072010003
910/02/201009907-2010-0035  OTRO,099072010003
1009/02/201009907-2010-0031  TENENCIA DE ARMAS,099072010003
104/03/201009907-2010-0049  ROBO,099072010004
203/03/201009907-2010-0047  TENENCIA DE ARMAS,099072010004
303/03/201009907-2010-0048  ROBO,099072010004
402/03/201009907-2010-0046  ROBO,099072010004
501/03/201009907-2010-0045  TENENCIA DE ARMAS,099072010004
625/02/201009907-2010-0044  ESTAFA,099072010004
724/02/201009907-2010-0041  EL ROBO,099072010004
823/02/201009907-2010-0042  ROBO,099072010004
923/02/201009907-2010-0043  ROBO,099072010004
1022/02/201009907-2010-0040  ESTUPEFACIENTES,099072010004
122/03/201009907-2010-0058  ABUSO DE ARMAS.,099072010005
222/03/201009907-2010-0059  CONTRA LA VIDA,099072010005
319/03/201009907-2010-0057  DELITOS CONTRA LA VIDA.,099072010005
417/03/201009907-2010-0056  FALSIFICACIONES,099072010005
515/03/201009907-2010-0055  ESTUPEFACIENTES,099072010005
611/03/201009907-2010-0053  TENENCIA DE ARMAS,099072010005
711/03/201009907-2010-0054  CONTRA LA VIDA,099072010005
810/03/201009907-2010-0051  TENENCIA DE ARMAS,099072010005
904/03/201009907-2010-0050  EL ROBO,099072010005
106/04/201009907-2010-0069  ROBO,099072010006
205/04/201009907-2010-0064  ESTUPEFACIENTES,099072010006
301/04/201009907-2010-0068  ESTUPEFACIENTES,099072010006
431/03/201009907-2010-0067  ROBO,099072010006
530/03/201009907-2010-0066  ESTUPEFACIENTES,099072010006
630/03/201009907-2010-0065  HURTO,099072010006
729/03/201009907-2010-0062  EL ROBO,099072010006
825/03/201009907-2010-0063  TENENCIA DE ARMAS,099072010006
924/03/201009907-2010-0061  ROBO,099072010006
1023/03/201009907-2010-0060  TENENCIA DE ARMAS,099072010006
121/04/201009907-2010-0079  ROBO,099072010007
216/04/201009907-2010-0078  ESTUPEFACIENTES,099072010007
314/04/201009907-2010-0076  ESTAFA,099072010007
414/04/201009907-2010-0077  ESTUPEFACIENTES,099072010007
509/04/201009907-2010-0074  TENENCIA DE ARMAS,099072010007
609/04/201009907-2010-0075  ROBO,099072010007
708/04/201009907-2010-0073  TENENCIA DE ARMAS,099072010007
807/04/201009907-2010-0071  ESTAFA,099072010007
907/04/201009907-2010-0072  DEL RAPTO.,099072010007
1005/04/201009907-2010-0070  TENENCIA DE ARMAS,099072010007
104/05/201009907-2010-0086  EL ROBO,099072010008
204/05/201009907-2010-0087  EL ROBO,099072010008
329/04/201009907-2010-0088  ESTAFA,099072010008
429/04/201009907-2010-0089  ROBO,099072010008
527/04/201009907-2010-0085  ESTUPEFACIENTES,099072010008
626/04/201009907-2010-0083  INTIMIDACIÓN.,099072010008
726/04/201009907-2010-0084  ROBO,099072010008
823/04/201009907-2010-0082  ROBO,099072010008
921/04/201009907-2010-0080  EL ROBO,099072010008
117/05/201009907-2010-0098  ABUSO DE ARMAS.,099072010009
213/05/201009907-2010-0099  ESTUPEFACIENTES,099072010009
312/05/201009907-2010-0097  ESTUPEFACIENTES,099072010009
410/05/201009907-2010-0095  ESTAFA,099072010009
510/05/201009907-2010-0096  ROBO,099072010009
607/05/201009907-2010-0090  TENENCIA DE ARMAS,099072010009
707/05/201009907-2010-0092  TENENCIA DE ARMAS,099072010009
807/05/201009907-2010-0093  CONTRA LA VIDA,099072010009
906/05/201009907-2010-0094  ROBO,099072010009
