descripcion,causa
119/01/201009301-2010-0009P DEPRECATORIO,093012010000
219/01/201009301-2010-0008P DEPRECATORIO,093012010000
315/01/201009301-2010-0007P DEPRECATORIO,093012010000
413/01/201009301-2010-0006P DEPRECATORIO,093012010000
511/01/201009301-2010-0005P DEPRECATORIO,093012010000
611/01/201009301-2010-0004P DEPRECATORIO,093012010000
708/01/201009301-2010-0003P DEPRECATORIO,093012010000
806/01/201009301-2010-0002P DEPRECATORIO,093012010000
906/01/201009301-2010-0009  EXHIBICION,093012010000
1005/01/201009301-2010-0004  DIVORCIO LITIGIOSO,093012010000
1105/01/201009301-2010-0005  OTROS,093012010000
1204/01/201009301-2010-0001P DEPRECATORIO,093012010000
1304/01/201009301-2010-0001  EXTINCION DE PATRIMONIO FAMILIAR,093012010000
109/02/201009301-2010-0019P DEPRECATORIO,093012010001
205/02/201009301-2010-0018P DEPRECATORIO,093012010001
305/02/201009301-2010-0017P DEPRECATORIO,093012010001
403/02/201009301-2010-0016P DEPRECATORIO,093012010001
502/02/201009301-2010-0015P DEPRECATORIO,093012010001
601/02/201009301-2010-0014P DEPRECATORIO,093012010001
728/01/201009301-2010-0013P DEPRECATORIO,093012010001
827/01/201009301-2010-0012P DEPRECATORIO,093012010001
926/01/201009301-2010-0011P DEPRECATORIO,093012010001
1022/01/201009301-2010-0010P DEPRECATORIO,093012010001
1108/01/201009301-2010-0017  INSPECCION JUDICIAL,093012010001
1208/01/201009301-2010-0018  DIVORCIO LITIGIOSO,093012010001
102/03/201009301-2010-0029P DEPRECATORIO,093012010002
201/03/201009301-2010-0028P DEPRECATORIO,093012010002
326/02/201009301-2010-0027P DEPRECATORIO,093012010002
424/02/201009301-2010-0026P DEPRECATORIO,093012010002
522/02/201009301-2010-0025P DEPRECATORIO,093012010002
619/02/201009301-2010-0024P DEPRECATORIO,093012010002
718/02/201009301-2010-0023P DEPRECATORIO,093012010002
817/02/201009301-2010-0022P DEPRECATORIO,093012010002
911/02/201009301-2010-0021P DEPRECATORIO,093012010002
1010/02/201009301-2010-0020P DEPRECATORIO,093012010002
1112/01/201009301-2010-0029  EXCEPCIONES COACTIVA,093012010002
1211/01/201009301-2010-0023  OTROS,093012010002
1311/01/201009301-2010-0024  DIVORCIO POR MUTUO CONSENTIMIENTO,093012010002
