descripcion,causa
112/01/201009321-2010-0008  INSOLVENCIA,093212010000
212/01/201009321-2010-0009  DIVORCIO LITIGIOSO,093212010000
307/01/201009321-2010-0005  INSPECCION JUDICIAL,093212010000
406/01/201009321-2010-0003  CONFESION JUDICIAL,093212010000
506/01/201009321-2010-0004  OBLIGACIONES; ART. 423 CPC,093212010000
605/01/201009321-2010-0001  DIVORCIO LITIGIOSO,093212010000
705/01/201009321-2010-0002  INFORMACION SUMARIA,093212010000
102/02/201009321-2010-0016  ALIMENTOS,093212010001
227/01/201009321-2010-0019  DEMANDA DE COMPETENCIA,093212010001
322/01/201009321-2010-0018  NOTIFICACION,093212010001
421/01/201009321-2010-0015  ALIMENTOS,093212010001
521/01/201009321-2010-0017  ACCION DE PROTECCION,093212010001
620/01/201009321-2010-0014  ACCION DE PROTECCION,093212010001
719/01/201009321-2010-0012  CONFESIÓN JUDICIAL,093212010001
819/01/201009321-2010-0013  REQUERIMIENTO,093212010001
914/01/201009321-2010-0010  INSPECCION JUDICIAL,093212010001
1014/01/201009321-2010-0011  DIVORCIO LITIGIOSO,093212010001
110/02/201009321-2010-0029  HABERES E INDEMNIZACIONES LABORALES,093212010002
208/02/201009321-2010-0027  ACCION DE PROTECCION,093212010002
308/02/201009321-2010-0028  SUCESION,093212010002
404/02/201009321-2010-0024  INSPECCION JUDICIAL,093212010002
504/02/201009321-2010-0025  ACCION DE PROTECCION,093212010002
603/02/201009321-2010-0026  TENENCIA,093212010002
702/02/201009321-2010-0022  OTROS,093212010002
802/02/201009321-2010-0023  DIVORCIO POR MUTUO CONSENTIMIENTO,093212010002
929/01/201009321-2010-0021  HABEAS DATA,093212010002
1027/01/201009321-2010-0020  DECLARACION JURAMENTADA,093212010002
123/02/201009321-2010-0039  DESAHUCIO,093212010003
222/02/201009321-2010-0037  DIVORCIO LITIGIOSO,093212010003
322/02/201009321-2010-0038  DECLARACION JURAMENTADA,093212010003
419/02/201009321-2010-0036  ACCION DE PROTECCION,093212010003
