descripcion,causa
104/10/201009255-2010-0008P DEPRECATORIO,092552010000
216/09/201009255-2010-0007P DEPRECATORIO,092552010000
305/08/201009255-2010-0006P DEPRECATORIO,092552010000
427/05/201009255-2010-0005P DEPRECATORIO,092552010000
507/05/201009255-2010-0004P DEPRECATORIO,092552010000
602/03/201009255-2010-0002P DEPRECATORIO,092552010000
726/01/201009255-2010-0001P DEPRECATORIO,092552010000
804/01/201009255-2010-0008  DESESTIMACION,092552010000
904/01/201009255-2010-0007  DESESTIMACION,092552010000
1004/01/201009255-2010-0006  DESESTIMACION,092552010000
1104/01/201009255-2010-0004  DESESTIMACION,092552010000
1204/01/201009255-2010-0003  DESESTIMACION,092552010000
1304/01/201009255-2010-0002  DESESTIMACION,092552010000
1404/01/201009255-2010-0001  DESESTIMACION,092552010000
106/01/201009255-2010-0019  DESESTIMACION,092552010001
206/01/201009255-2010-0018  DESESTIMACION,092552010001
306/01/201009255-2010-0017  DESESTIMACION,092552010001
405/01/201009255-2010-0016  DESESTIMACION,092552010001
505/01/201009255-2010-0015  DESESTIMACION,092552010001
605/01/201009255-2010-0014  DESESTIMACION,092552010001
705/01/201009255-2010-0013  DESESTIMACION,092552010001
805/01/201009255-2010-0012  DESESTIMACION,092552010001
904/01/201009255-2010-0011  DESESTIMACION,092552010001
1004/01/201009255-2010-0010  DESESTIMACION,092552010001
107/01/201009255-2010-0029  DESESTIMACION,092552010002
207/01/201009255-2010-0028  DESESTIMACION,092552010002
307/01/201009255-2010-0027  DESESTIMACION,092552010002
407/01/201009255-2010-0024  DESESTIMACION,092552010002
507/01/201009255-2010-0023  DESESTIMACION,092552010002
607/01/201009255-2010-0022  DESESTIMACION,092552010002
706/01/201009255-2010-0020  DESESTIMACION,092552010002
111/01/201009255-2010-0039  DESESTIMACION,092552010003
211/01/201009255-2010-0038  DESESTIMACION,092552010003
311/01/201009255-2010-0037  DESESTIMACION,092552010003
411/01/201009255-2010-0036  DESESTIMACION,092552010003
508/01/201009255-2010-0033  DESESTIMACION,092552010003
608/01/201009255-2010-0032  OTRO,092552010003
708/01/201009255-2010-0031  DESESTIMACION,092552010003
808/01/201009255-2010-0030  DESESTIMACION,092552010003
112/01/201009255-2010-0049  DESESTIMACION,092552010004
212/01/201009255-2010-0047  DESESTIMACION,092552010004
312/01/201009255-2010-0046  DESESTIMACION,092552010004
412/01/201009255-2010-0045  DESESTIMACION,092552010004
512/01/201009255-2010-0042  DESESTIMACION,092552010004
612/01/201009255-2010-0043  ROBO,092552010004
711/01/201009255-2010-0041  DESESTIMACION,092552010004
811/01/201009255-2010-0040  DESESTIMACION,092552010004
113/01/201009255-2010-0058  DESESTIMACION,092552010005
213/01/201009255-2010-0057  LEY ORGANICA DE DEFENSA DEL CONSUMIDOR,092552010005
313/01/201009255-2010-0056  DESESTIMACION,092552010005
413/01/201009255-2010-0055  DESESTIMACION,092552010005
513/01/201009255-2010-0053  DESESTIMACION,092552010005
612/01/201009255-2010-0052  DESESTIMACION,092552010005
712/01/201009255-2010-0051  DESESTIMACION,092552010005
115/01/201009255-2010-0069  DESESTIMACION,092552010006
214/01/201009255-2010-0068  DESESTIMACION,092552010006
314/01/201009255-2010-0066  DESESTIMACION,092552010006
414/01/201009255-2010-0064  DESESTIMACION,092552010006
514/01/201009255-2010-0063  DESESTIMACION,092552010006
614/01/201009255-2010-0061  DESESTIMACION,092552010006
714/01/201009255-2010-0060  DESESTIMACION,092552010006
118/01/201009255-2010-0078  DESESTIMACION,092552010007
218/01/201009255-2010-0077  DESESTIMACION,092552010007
318/01/201009255-2010-0076  DESESTIMACION,092552010007
418/01/201009255-2010-0075  DESESTIMACION,092552010007
518/01/201009255-2010-0074  DESESTIMACION,092552010007
618/01/201009255-2010-0073  DESESTIMACION,092552010007
715/01/201009255-2010-0070  DESESTIMACION,092552010007
120/01/201009255-2010-0088  DESESTIMACION,092552010008
220/01/201009255-2010-0087  DESESTIMACION,092552010008
320/01/201009255-2010-0086  DESESTIMACION,092552010008
419/01/201009255-2010-0083  DESESTIMACION,092552010008
519/01/201009255-2010-0082  DESESTIMACION,092552010008
619/01/201009255-2010-0080  OTRO,092552010008
121/01/201009255-2010-0099  DESESTIMACION,092552010009
221/01/201009255-2010-0098  DESESTIMACION,092552010009
321/01/201009255-2010-0097  DESESTIMACION,092552010009
421/01/201009255-2010-0096  DESESTIMACION,092552010009
521/01/201009255-2010-0094  DESESTIMACION,092552010009
621/01/201009255-2010-0092  DESESTIMACION,092552010009
720/01/201009255-2010-0090  DESESTIMACION,092552010009
125/01/201009255-2010-0107  DESESTIMACION,092552010010
222/01/201009255-2010-0106  DESESTIMACION,092552010010
322/01/201009255-2010-0104  DESESTIMACION,092552010010
422/01/201009255-2010-0103  DESESTIMACION,092552010010
522/01/201009255-2010-0100  DESESTIMACION,092552010010
125/01/201009255-2010-0119  DESESTIMACION,092552010011
225/01/201009255-2010-0118  DESESTIMACION,092552010011
325/01/201009255-2010-0117  DESESTIMACION,092552010011
425/01/201009255-2010-0116  DESESTIMACION,092552010011
525/01/201009255-2010-0115  DESESTIMACION,092552010011
625/01/201009255-2010-0114  DESESTIMACION,092552010011
725/01/201009255-2010-0113  DESESTIMACION,092552010011
825/01/201009255-2010-0112  DESESTIMACION,092552010011
925/01/201009255-2010-0110  DESESTIMACION,092552010011
126/01/201009255-2010-0128  DESESTIMACION,092552010012
226/01/201009255-2010-0127  DESESTIMACION,092552010012
326/01/201009255-2010-0126  DESESTIMACION,092552010012
426/01/201009255-2010-0125  DESESTIMACION,092552010012
526/01/201009255-2010-0124  DESESTIMACION,092552010012
625/01/201009255-2010-0123  DESESTIMACION,092552010012
725/01/201009255-2010-0122  DESESTIMACION,092552010012
825/01/201009255-2010-0120  DESESTIMACION,092552010012
127/01/201009255-2010-0138  DESESTIMACION,092552010013
227/01/201009255-2010-0136  DESESTIMACION,092552010013
