descripcion,causa
105/10/201009315-2010-0008  DIVORCIO LITIGIOSO,093152010000
205/01/201009315-2010-0003  HABERES E INDEMNIZACIONES LABORALES,093152010000
305/01/201009315-2010-0004  PRESCRIPCIONES,093152010000
405/01/201009315-2010-0005  DISOLUCION DE LA SOCIEDAD CONYUGAL,093152010000
505/01/201009315-2010-0006  PRESCRIPCIONES,093152010000
605/01/201009315-2010-0007  OBLIGACIONES; ART. 423 CPC,093152010000
704/01/201009315-2010-0001  DIVORCIO POR CAUSAL,093152010000
804/01/201009315-2010-0002  DIVORCIO POR MUTUO CONSENTIMIENTO,093152010000
107/01/201009315-2010-0017  TUTELAS - CURADURIAS,093152010001
207/01/201009315-2010-0018  ALIMENTOS,093152010001
306/01/201009315-2010-0010  DIVORCIO POR MUTUO CONSENTIMIENTO,093152010001
406/01/201009315-2010-0011  TUTELAS - CURADURIAS,093152010001
506/01/201009315-2010-0012  DIVORCIO LITIGIOSO,093152010001
606/01/201009315-2010-0013  AMPARO POSESORIO,093152010001
706/01/201009315-2010-0014  TUTELAS - CURADURIAS,093152010001
806/01/201009315-2010-0015  OTROS,093152010001
906/01/201009315-2010-0016  OBLIGACIONES; ART. 423 CPC,093152010001
112/01/201009315-2010-0025  DINERO,093152010002
212/01/201009315-2010-0028  PRESCRIPCIONES,093152010002
312/01/201009315-2010-0029  DIVORCIO POR MUTUO CONSENTIMIENTO,093152010002
408/01/201009315-2010-0021  TUTELAS - CURADURIAS,093152010002
508/01/201009315-2010-0022  DEMARCACION DE LINDEROS,093152010002
608/01/201009315-2010-0023  OTROS,093152010002
707/01/201009315-2010-0020  ACCION DE PROTECCION,093152010002
112/10/201009315-2010-0031  TUTELAS - CURADURIAS,093152010003
215/01/201009315-2010-0038  DIVORCIO POR CAUSAL,093152010003
315/01/201009315-2010-0039  RECUSACION,093152010003
413/01/201009315-2010-0035  TUTELAS - CURADURIAS,093152010003
513/01/201009315-2010-0037  DIVORCIO POR MUTUO CONSENTIMIENTO,093152010003
612/01/201009315-2010-0030  DIVORCIO LITIGIOSO,093152010003
109/08/201009315-2010-00403 REINVINDICACIÓN,093152010004
220/01/201009315-2010-0048  RECTIFICACION DE PARTIDAS,093152010004
320/01/201009315-2010-0049  PRESCRIPCIONES,093152010004
418/01/201009315-2010-0042  REQUERIMIENTO,093152010004
518/01/201009315-2010-0043  DIVORCIO LITIGIOSO,093152010004
618/01/201009315-2010-0044  DIVORCIO POR MUTUO CONSENTIMIENTO,093152010004
718/01/201009315-2010-0046  DIVORCIO LITIGIOSO,093152010004
815/01/201009315-2010-0040  OTROS,093152010004
915/01/201009315-2010-0041  OBLIGACIONES; ART. 423 CPC,093152010004
121/10/201009315-2010-0058  PRESCRIPCIONES,093152010005
221/01/201009315-2010-0052  ACCION DE PROTECCION,093152010005
321/01/201009315-2010-0053  PRESCRIPCIONES,093152010005
421/01/201009315-2010-0054  PRESCRIPCIONES,093152010005
521/01/201009315-2010-0055  TUTELAS - CURADURIAS,093152010005
620/01/201009315-2010-0051  OBLIGACIONES; ART. 423 CPC,093152010005
125/01/201009315-2010-0067  JUICIO DE INVENTARIO,093152010006
225/01/201009315-2010-0069  INSPECCION JUDICIAL,093152010006
322/01/201009315-2010-0063  DIVORCIO POR MUTUO CONSENTIMIENTO,093152010006
422/01/201009315-2010-0064  INSPECCION JUDICIAL,093152010006
522/01/201009315-2010-0065  DIVORCIO LITIGIOSO,093152010006
622/01/201009315-2010-0066  INVENTARIOS,093152010006
127/01/201009315-2010-0079  DEMARCACION DE LINDEROS,093152010007
226/01/201009315-2010-0073  OTROS,093152010007
326/01/201009315-2010-0075  JUICIO DE INVENTARIO,093152010007
426/01/201009315-2010-0076  NULIDADES,093152010007
526/01/201009315-2010-0077  LICENCIA JUDICIAL,093152010007
626/01/201009315-2010-0078  TUTELAS - CURADURIAS,093152010007
725/01/201009315-2010-0072  OTROS,093152010007
101/02/201009315-2010-0084  INSPECCION JUDICIAL,093152010008
201/02/201009315-2010-0085  DINERO,093152010008
301/02/201009315-2010-0086  DINERO,093152010008
401/02/201009315-2010-0088  DESAHUCIO,093152010008
501/02/201009315-2010-0089  DESAHUCIO,093152010008
627/01/201009315-2010-0080  LICENCIA JUDICIAL,093152010008
727/01/201009315-2010-0081  DIVORCIO POR MUTUO CONSENTIMIENTO,093152010008
827/01/201009315-2010-0082  CANCELACION DE PATRIMONIO FAMILIAR,093152010008
104/12/201009315-2010-0095  LICENCIA JUDICIAL,093152010009
205/02/201009315-2010-0098  INVENTARIOS,093152010009
305/02/201009315-2010-0099  PRESCRIPCIONES,093152010009
404/02/201009315-2010-0096  OBLIGACIONES; ART. 423 CPC,093152010009
503/02/201009315-2010-0091  OTROS,093152010009
