descripcion,causa
No se encuentran resultados.,092882010002
110/04/201109288-2011-0019  379 LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO,092882011001
No se encuentran resultados.,092882011004
No se encuentran resultados.,092882012003
No se encuentran resultados.,092882013003
"116/11/201409288-2014-0018G 385 CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ, NUM. 3",092882014001
"215/11/201409288-2014-0019  393 CONTRAVENCIONES DE PRIMERA CLASE, INC.1, NUM. 2",092882014001
"314/11/201409288-2014-0014  394 CONTRAVENCIONES DE SEGUNDA CLASE, INC.1, NUM. 2",092882014001
"414/11/201409288-2014-0015  396 CONTRAVENCIONES DE CUARTA CLASE, INC.1, NUM. 1",092882014001
"514/11/201409288-2014-0015G 389 CONTRAVENCIONES DE TRÁNSITO DE CUARTA CLASE, INC.1, NUM. 9",092882014001
"614/11/201409288-2014-0016G 386 CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE, NUM. 1",092882014001
"714/11/201409288-2014-0017G 389 CONTRAVENCIONES DE TRÁNSITO DE CUARTA CLASE, INC.1, NUM. 4",092882014001
813/11/201409288-2014-0010  287 USURPACIÓN Y SIMULACIÓN DE FUNCIONES PÚBLICAS,092882014001
"913/11/201409288-2014-0010G 386 CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE, INC.3, NUM. 1",092882014001
"1013/11/201409288-2014-0011  396 CONTRAVENCIONES DE CUARTA CLASE, INC.1, NUM. 1",092882014001
"1113/11/201409288-2014-0011G 390 CONTRAVENCIONES DE TRÁNSITO DE QUINTA CLASE, INC.1, NUM. 10",092882014001
"1213/11/201409288-2014-0012  396 CONTRAVENCIONES DE CUARTA CLASE, INC.1, NUM. 1",092882014001
"1313/11/201409288-2014-0012G 389 CONTRAVENCIONES DE TRÁNSITO DE CUARTA CLASE, INC.1, NUM. 12",092882014001
"1413/11/201409288-2014-0013  396 CONTRAVENCIONES DE CUARTA CLASE, INC.1, NUM. 1",092882014001
"1513/11/201409288-2014-0013G 386 CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE, INC.3, NUM. 2",092882014001
"1613/11/201409288-2014-0014G 386 CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE, INC.3, NUM. 1",092882014001
