descripcion,causa
106/01/201009111-2010-0004  LIQUIDACION DE LA SOCIEDAD CONYUGAL (SECUELA DE JUICIO),091112010000
206/01/201009111-2010-0005  DIVORCIO LITIGIOSO,091112010000
308/10/200909111-2010-0001  ACCION DE PROTECCION,091112010000
421/04/200809111-2010-0007  OBLIGACIONES; ART. 423 CPC,091112010000
521/02/200809111-2010-0009  DINERO,091112010000
601/12/200609111-2010-0006  DIVORCIO LITIGIOSO,091112010000
731/08/200609111-2010-0003  OBLIGACIONES; ART. 423 CPC,091112010000
830/08/200609111-2010-0008  OBLIGACIONES; ART. 423 CPC,091112010000
108/01/201009111-2010-0018  HABEAS CORPUS,091112010001
206/01/201009111-2010-0010  PAGO DE OBLIGACIONES CONSTANTES EN DOCUMENTOS PRIVADOS RECONOCIDOS LEGALMENTE,091112010001
306/01/201009111-2010-0013  AMPARO POSESORIO,091112010001
406/01/201009111-2010-0014  NULIDADES,091112010001
506/01/201009111-2010-0016  VERBAL SUMARIO,091112010001
601/10/200909111-2010-0019  ACCION DE PROTECCION,091112010001
724/07/200909111-2010-0015  VERBAL SUMARIO,091112010001
805/12/200809111-2010-0017  VERBAL SUMARIO,091112010001
910/03/200809111-2010-0012  EXCEPCIONES COACTIVA,091112010001
1021/09/200709111-2010-0011  OBLIGACIONES; ART. 423 CPC,091112010001
119/01/201009111-2010-0027  ACTAS DE TRANSACCIÓN U OTRAS QUE CONTENGAN OBLIGACIÓN DE DAR O HACER,091112010002
215/01/201009111-2010-0023  HABEAS CORPUS,091112010002
314/01/201009111-2010-0025  HOMOLOGACION DE SENTENCIA EXTRANJERA,091112010002
414/01/201009111-2010-0026  RECUSACION,091112010002
508/12/200909111-2010-0024  ACCION DE PROTECCION,091112010002
618/11/200909111-2010-0020  HABEAS DATA,091112010002
718/11/200909111-2010-0021  ACCION DE PROTECCION,091112010002
812/11/200909111-2010-0022  HABEAS DATA,091112010002
917/09/200909111-2010-0028  CONCURSO DE ACREEDORES,091112010002
1003/10/200209111-2010-0029  PRESCRIPCIONES,091112010002
119/01/201009111-2010-0030  DINERO,091112010003
219/01/201009111-2010-0031  INSOLVENCIA,091112010003
319/01/201009111-2010-0032  DIVORCIO LITIGIOSO,091112010003
419/01/201009111-2010-0034  ASUNTOS DE COMERCIO QUE NO TIENEN TRÁMITE ESPECIAL,091112010003
519/01/201009111-2010-0035  DIVORCIO LITIGIOSO,091112010003
618/01/201009111-2010-0039  DIVORCIO LITIGIOSO,091112010003
"731/03/200909111-2010-0033  INTERDICCION, DEMENCIA, DISIPACION",091112010003
807/11/200809111-2010-0038  DIVORCIO LITIGIOSO,091112010003
908/08/200809111-2010-0036  EXCEPCIONES COACTIVA,091112010003
1006/03/200709111-2010-0037  DIVORCIO LITIGIOSO,091112010003
119/01/201009111-2010-0040  OTROS,091112010004
219/01/201009111-2010-0041  INCUMPLIMIENTO DE CONTRATO,091112010004
319/01/201009111-2010-0042  DINERO,091112010004
419/01/201009111-2010-0044  INSOLVENCIA,091112010004
519/01/201009111-2010-0045  DESAHUCIO,091112010004
618/01/201009111-2010-0048  DIVORCIO,091112010004
721/08/200909111-2010-0049  ACCION DE PROTECCION,091112010004
816/07/200909111-2010-0046  VERBAL SUMARIO,091112010004
925/05/200909111-2010-0047  DESAHUCIO,091112010004
1028/02/200709111-2010-0043  DINERO,091112010004
110/02/201009111-2010-0054  PAGO DE OBLIGACIONES CONSTANTES EN DOCUMENTOS PRIVADOS RECONOCIDOS LEGALMENTE,091112010005
227/01/201009111-2010-0053  ALIMENTOS,091112010005
327/01/201009111-2010-0055  DIVORCIO LITIGIOSO,091112010005
427/01/201009111-2010-0056  OTROS,091112010005
527/01/201009111-2010-0058  INCUMPLIMIENTO DE CONTRATO,091112010005
614/10/200909111-2010-0052  ACCION DE PROTECCION,091112010005
726/08/200909111-2010-0050  ACCION DE PROTECCION,091112010005
805/12/200809111-2010-0051  ACCION DE PROTECCION,091112010005
923/09/200809111-2010-0057  DAÑOS Y PERJUICIOS,091112010005
1015/03/200509111-2010-0059  ALIMENTOS,091112010005
105/02/201009111-2010-0068  PRESCRIPCIONES,091112010006
203/02/201009111-2010-0067  ACCIÓN DE HÁBEAS CORPUS,091112010006
329/01/201009111-2010-0066  ACCION DE PROTECCION,091112010006
427/01/201009111-2010-0060  DAÑO MORAL,091112010006
527/01/201009111-2010-0062  VERBAL SUMARIO,091112010006
627/01/201009111-2010-0063  INCUMPLIMIENTO DE CONTRATO,091112010006
727/01/201009111-2010-0064  INCUMPLIMIENTO DE CONTRATO,091112010006
827/01/201009111-2010-0065  VARIOS,091112010006
912/08/200909111-2010-0069  ACTAS DE TRANSACCIÓN U OTRAS QUE CONTENGAN OBLIGACIÓN DE DAR O HACER,091112010006
1014/12/200609111-2010-0061  DINERO,091112010006
110/02/201009111-2010-0072  INCUMPLIMIENTO DE CONTRATO,091112010007
210/02/201009111-2010-0073  DINERO,091112010007
305/02/201009111-2010-0075  OTROS,091112010007
405/02/201009111-2010-0076  OBLIGACIONES; ART. 423 CPC,091112010007
505/02/201009111-2010-0079  OBLIGACIONES; ART. 423 CPC,091112010007
620/04/200909111-2010-0074  DIVORCIO LITIGIOSO,091112010007
709/12/200809111-2010-0078  ALIMENTOS,091112010007
811/11/200809111-2010-0071  OBLIGACIONES; ART. 423 CPC,091112010007
904/06/200809111-2010-0077  DIVORCIO LITIGIOSO,091112010007
1008/04/200009111-2010-0070  OTROS,091112010007
110/02/201009111-2010-0083  OBLIGACIONES; ART. 423 CPC,091112010008
205/02/201009111-2010-0085  EXCEPCIONES COACTIVA,091112010008
305/02/201009111-2010-0087  VERBAL SUMARIO,091112010008
405/02/201009111-2010-0089  DESAHUCIO,091112010008
524/09/200909111-2010-0088  DESAUCIO,091112010008
626/03/200909111-2010-0082  OBLIGACIONES; ART. 423 CPC,091112010008
728/11/200809111-2010-0081  OBLIGACIONES; ART. 423 CPC,091112010008
822/04/200809111-2010-0086  VERBAL SUMARIO,091112010008
908/11/200609111-2010-0080  REINVINDICACIÓN,091112010008
1007/11/200609111-2010-0084  OTROS,091112010008
122/02/201009111-2010-0096  NULIDADES,091112010009
222/02/201009111-2010-0098  EJECUCIÓN DE CONTRATO,091112010009
322/02/201009111-2010-0099  DIVORCIO LITIGIOSO,091112010009
419/02/201009111-2010-0093  HABEAS CORPUS,091112010009
519/02/201009111-2010-0095  ACCION DE PROTECCION,091112010009
609/02/201009111-2010-0094  ACCION DE PROTECCION,091112010009
705/02/201009111-2010-0090  DAÑOS Y PERJUICIOS,091112010009
805/02/201009111-2010-0091  ACCION DE PROTECCION,091112010009
905/02/201009111-2010-0092  ACCION DE PROTECCION,091112010009
1030/06/200509111-2010-0097  REIVINDICACION,091112010009
122/02/201009111-2010-0102  CONCURSO DE ACREEDORES,091112010010
222/02/201009111-2010-0103  OTROS,091112010010
322/02/201009111-2010-0104  OTROS,091112010010
422/02/201009111-2010-0105  OBLIGACIONES; ART. 423 CPC,091112010010
522/02/201009111-2010-0106  OBLIGACIONES; ART. 423 CPC,091112010010
622/02/201009111-2010-0107  DINERO,091112010010
722/02/201009111-2010-0108  NULIDADES,091112010010
822/02/201009111-2010-0109  OBLIGACIONES; ART. 423 CPC,091112010010
917/11/200809111-2010-0101  DIVORCIO,091112010010
1010/10/200609111-2010-0100  DINERO,091112010010
122/02/201009111-2010-0111  DIVORCIO,091112010011
222/02/201009111-2010-0110  PAGO DE OBLIGACIONES CONSTANTES EN DOCUMENTOS PRIVADOS RECONOCIDOS LEGALMENTE,091112010011
322/02/201009111-2010-0112  AMPARO POSESORIO,091112010011
422/02/201009111-2010-0113  EXCEPCIONES COACTIVA,091112010011
522/02/201009111-2010-0114  OBLIGACIONES; ART. 423 CPC,091112010011
622/02/201009111-2010-0115  PAGO DE OBLIGACIONES CONSTANTES EN DOCUMENTOS PRIVADOS RECONOCIDOS LEGALMENTE,091112010011
722/02/201009111-2010-0116  OBLIGACIONES; ART. 423 CPC,091112010011
822/02/201009111-2010-0117  OBLIGACIONES; ART. 423 CPC,091112010011
922/02/201009111-2010-0118  OBLIGACIONES; ART. 423 CPC,091112010011
1022/02/201009111-2010-0119  PAGO DE LO NO DEBIDO,091112010011
109/11/201009111-2010-0127  DIVORCIO LITIGIOSO,091112010012
220/03/201009111-2010-0122  HABEAS CORPUS,091112010012
301/03/201009111-2010-0125  HABEAS CORPUS,091112010012
401/03/201009111-2010-0126  ACCION DE PROTECCION,091112010012
501/03/201009111-2010-0128  EMBARGO Y REMATE DE PRENDA,091112010012
622/02/201009111-2010-0120  DAÑO MORAL,091112010012
722/02/201009111-2010-0121  VERBAL SUMARIO,091112010012
826/10/200909111-2010-0124  ACCIÓN DE PROTECCIÓN,091112010012
922/04/200909111-2010-0123  ACCION DE PROTECCION,091112010012
101/03/201009111-2010-0130  DIVORCIO POR MUTUO CONSENTIMIENTO,091112010013
201/03/201009111-2010-0131  PARTICIÓN DE BIENES SUCESORIOS,091112010013
301/03/201009111-2010-0132  OTROS,091112010013
401/03/201009111-2010-0133  EXCEPCIONES COACTIVA,091112010013
501/03/201009111-2010-0134  HONORARIOS DE ABOGADO,091112010013
601/03/201009111-2010-0135  DIVORCIO LITIGIOSO,091112010013
701/03/201009111-2010-0136  NULIDADES,091112010013
801/03/201009111-2010-0137  PRESCRIPCIÓN EXTINTIVA,091112010013
901/03/201009111-2010-0138  TUTELAS - CURADURIAS,091112010013
1001/03/201009111-2010-0139  DAÑO MORAL,091112010013
111/03/201009111-2010-0145  HABEAS CORPUS,091112010014
211/03/201009111-2010-0146  ACCION DE PROTECCION,091112010014
311/03/201009111-2010-0147  ACCION DE PROTECCION,091112010014
411/03/201009111-2010-0149  COBRO DE PAGARÉ A LA ORDEN,091112010014
510/03/201009111-2010-0144  HABEAS CORPUS,091112010014
609/03/201009111-2010-0148  HOMOLOGACION DE SENTENCIA EXTRANJERA,091112010014
701/03/201009111-2010-0140  VERBAL SUMARIO,091112010014
801/03/201009111-2010-0141  VERBAL SUMARIO,091112010014
