descripcion,causa
106/01/201009318-2010-0007  PRESCRIPCIONES,093182010000
206/01/201009318-2010-0009  ALIMENTOS,093182010000
305/01/201009318-2010-0006  ACCION DE PROTECCION,093182010000
404/01/201009318-2010-0001  TENENCIA,093182010000
504/01/201009318-2010-0002  ACCION DE PROTECCION,093182010000
604/01/201009318-2010-0003  RECUPERACION DEL MENOR O ENTREGA,093182010000
704/01/201009318-2010-0004  NULIDADES,093182010000
804/01/201009318-2010-0005  AMPARO POSESORIO,093182010000
901/01/201009318-2010-0008  PRESCRIPCIONES,093182010000
129/03/201009318-2010-0013  HABERES E INDEMNIZACIONES LABORALES,093182010001
208/01/201009318-2010-0016  HABERES E INDEMNIZACIONES LABORALES,093182010001
308/01/201009318-2010-0017  ALIMENTOS,093182010001
408/01/201009318-2010-0018  ALIMENTOS,093182010001
508/01/201009318-2010-0019  HABERES E INDEMNIZACIONES LABORALES,093182010001
607/01/201009318-2010-0014  ALIMENTOS,093182010001
707/01/201009318-2010-0015  CONSIGNACION VOLUNTARIA,093182010001
806/01/201009318-2010-0010  DESAHUCIO,093182010001
906/01/201009318-2010-0011  OTROS,093182010001
1006/01/201009318-2010-0012  OTROS,093182010001
114/12/201009318-2010-0026  TUTELAS - CURADURIAS,093182010002
212/10/201009318-2010-0023  TUTELAS - CURADURIAS,093182010002
312/02/201009318-2010-0022  DIVORCIO POR CAUSAL,093182010002
418/01/201009318-2010-0029  OTROS,093182010002
516/01/201009318-2010-0020  TERMINACION DE RELACIONES LABORALES ART. 584 C.T.,093182010002
615/01/201009318-2010-0027  ALIMENTOS,093182010002
715/01/201009318-2010-0028  EXTINCION DE PATRIMONIO FAMILIAR,093182010002
814/01/201009318-2010-0025  DIVORCIO LITIGIOSO,093182010002
913/01/201009318-2010-0024  ALIMENTOS,093182010002
1008/01/201009318-2010-0021  PRESCRIPCIONES,093182010002
122/01/201009318-2010-0036  EXTINCION DE PATRIMONIO FAMILIAR,093182010003
222/01/201009318-2010-0037  DIVORCIO LITIGIOSO,093182010003
322/01/201009318-2010-0038  DIVORCIO POR MUTUO CONSENTIMIENTO,093182010003
421/01/201009318-2010-0035  ALIMENTOS,093182010003
520/01/201009318-2010-0033  ALIMENTOS,093182010003
619/01/201009318-2010-0031  ACCION DE PROTECCION,093182010003
719/01/201009318-2010-0032  HABERES E INDEMNIZACIONES LABORALES,093182010003
818/01/201009318-2010-0030  AMPARO POSESORIO,093182010003
901/01/201009318-2010-0034  VERBAL SUMARIO,093182010003
127/01/201009318-2010-0049  AMPARO POSESORIO,093182010004
226/01/201009318-2010-0043  ALIMENTOS,093182010004
326/01/201009318-2010-0044  CANCELACION DE PATRIMONIO FAMILIAR,093182010004
426/01/201009318-2010-0048  DIVORCIO POR MUTUO CONSENTIMIENTO,093182010004
525/01/201009318-2010-0040  TUTELAS - CURADURIAS,093182010004
625/01/201009318-2010-0042  TUTELAS - CURADURIAS,093182010004
725/01/201009318-2010-0046  CANCELACION DE PATRIMONIO FAMILIAR,093182010004
825/01/201009318-2010-0047  INSPECCION JUDICIAL,093182010004
129/03/201009318-2010-0051  HABERES E INDEMNIZACIONES LABORALES,093182010005
217/02/201009318-2010-0056  OTROS,093182010005
303/02/201009318-2010-0058  INSPECCION JUDICIAL,093182010005
403/02/201009318-2010-0059  DIVORCIO POR MUTUO CONSENTIMIENTO,093182010005
502/02/201009318-2010-0057  PRESCRIPCIONES,093182010005
601/02/201009318-2010-0055  AMPARO POSESORIO,093182010005
729/01/201009318-2010-0053  OBLIGACIONES; ART. 423 CPC,093182010005
829/01/201009318-2010-0054  LICENCIA JUDICIAL,093182010005
928/01/201009318-2010-0052  TERMINACION DE RELACIONES LABORALES ART. 584 C.T.,093182010005
1027/01/201009318-2010-0050  PRESCRIPCIONES,093182010005
129/03/201009318-2010-0063  HABERES E INDEMNIZACIONES LABORALES,093182010006
209/02/201009318-2010-0069  DISOLUCION DE LA SOCIEDAD CONYUGAL,093182010006
308/02/201009318-2010-0067  ALIMENTOS,093182010006
408/02/201009318-2010-0068  LICENCIA JUDICIAL,093182010006
505/02/201009318-2010-0066  DIVORCIO LITIGIOSO,093182010006
604/02/201009318-2010-0061  DIVORCIO LITIGIOSO,093182010006
704/02/201009318-2010-0062  OTROS,093182010006
804/02/201009318-2010-0064  CONSIGNACION VOLUNTARIA,093182010006
903/02/201009318-2010-0060  ALIMENTOS,093182010006
111/02/201009318-2010-0074  OTROS,093182010007
211/02/201009318-2010-0075  EXTINCION DE PATRIMONIO FAMILIAR,093182010007
311/02/201009318-2010-0076  ALIMENTOS,093182010007
411/02/201009318-2010-0077  ALIMENTOS,093182010007
511/02/201009318-2010-0079  ALIMENTOS,093182010007
610/02/201009318-2010-0073  ABANDONO MATERNO,093182010007
709/02/201009318-2010-0070  EXTINCION DE PATRIMONIO FAMILIAR,093182010007
809/02/201009318-2010-0071  EXTINCION DE PATRIMONIO FAMILIAR,093182010007
901/01/201009318-2010-0078  DIVORCIO POR MUTUO CONSENTIMIENTO,093182010007
117/02/201009318-2010-0088  RECUPERACION DEL MENOR O ENTREGA,093182010008
217/02/201009318-2010-0089  TENENCIA,093182010008
312/02/201009318-2010-0081  DIVORCIO POR MUTUO CONSENTIMIENTO,093182010008
412/02/201009318-2010-0082  ACCION DE PROTECCION,093182010008
512/02/201009318-2010-0083  COMPETENCIA,093182010008
612/02/201009318-2010-0084  VERBAL SUMARIO,093182010008
712/02/201009318-2010-0085  HABERES E INDEMNIZACIONES LABORALES,093182010008
812/02/201009318-2010-0086  HABERES E INDEMNIZACIONES LABORALES,093182010008
912/02/201009318-2010-0087  CONFESION JUDICIAL,093182010008
1011/02/201009318-2010-0080  RECUPERACION DEL MENOR O ENTREGA,093182010008
123/02/201009318-2010-0099  EXTINCION DE PATRIMONIO FAMILIAR,093182010009
222/02/201009318-2010-0097  OBRA NUEVA,093182010009
322/02/201009318-2010-0098  ALIMENTOS,093182010009
419/02/201009318-2010-0095  DIVORCIO POR MUTUO CONSENTIMIENTO,093182010009
519/02/201009318-2010-0093  PRESCRIPCIONES,093182010009
619/02/201009318-2010-0094  ALIMENTOS,093182010009
719/02/201009318-2010-0096  RECUPERACION DEL MENOR O ENTREGA,093182010009
818/02/201009318-2010-0091  ALIMENTOS,093182010009
918/02/201009318-2010-0092  ALIMENTOS,093182010009
1017/02/201009318-2010-0090  OTROS,093182010009
103/03/201009318-2010-0103  OTROS,093182010010
202/03/201009318-2010-0109  MATRICULA DE COMERCIO,093182010010
326/02/201009318-2010-0105  TUTELAS - CURADURIAS,093182010010
426/02/201009318-2010-0106  TUTELAS - CURADURIAS,093182010010
526/02/201009318-2010-0107  TUTELAS - CURADURIAS,093182010010
624/02/201009318-2010-0101  DIVORCIO POR MUTUO CONSENTIMIENTO,093182010010
724/02/201009318-2010-0102  CONSIGNACION VOLUNTARIA,093182010010
823/02/201009318-2010-0100  DIVORCIO LITIGIOSO,093182010010
920/02/201009318-2010-0104  ALIMENTOS,093182010010
108/03/201009318-2010-0118  AMPARO POSESORIO,093182010011
208/03/201009318-2010-0119  ALIMENTOS,093182010011
305/03/201009318-2010-0117  PRESCRIPCIONES,093182010011
404/03/201009318-2010-0115  ALIMENTOS,093182010011
504/03/201009318-2010-0116  TENENCIA,093182010011
603/03/201009318-2010-0114  ALIMENTOS,093182010011
702/03/201009318-2010-0110  TUTELAS - CURADURIAS,093182010011
802/03/201009318-2010-0111  TUTELAS - CURADURIAS,093182010011
902/03/201009318-2010-0112  HABERES E INDEMNIZACIONES LABORALES,093182010011
1002/03/201009318-2010-0113  ALIMENTOS,093182010011
129/03/201009318-2010-0121  HABERES E INDEMNIZACIONES LABORALES,093182010012
215/03/201009318-2010-0127  MEDIDAS CAUTELARES,093182010012
311/03/201009318-2010-0125  EXTINCION DE PATRIMONIO FAMILIAR,093182010012
411/03/201009318-2010-0126  ALIMENTOS,093182010012
509/03/201009318-2010-0120  HABERES E INDEMNIZACIONES LABORALES,093182010012
609/03/201009318-2010-0122  HABERES E INDEMNIZACIONES LABORALES,093182010012
709/03/201009318-2010-0123  ALIMENTOS,093182010012
809/03/201009318-2010-0124  DIVORCIO LITIGIOSO,093182010012
117/03/201009318-2010-0136  DIVORCIO LITIGIOSO,093182010013
217/03/201009318-2010-0137  HABERES E INDEMNIZACIONES LABORALES,093182010013
317/03/201009318-2010-0138  VERBAL SUMARIO,093182010013
417/03/201009318-2010-0139  CONSIGNACION VOLUNTARIA,093182010013
516/03/201009318-2010-0134  CONFESION JUDICIAL,093182010013
616/03/201009318-2010-0135  TUTELAS - CURADURIAS,093182010013
715/03/201009318-2010-0130  ALIMENTOS,093182010013
815/03/201009318-2010-0131  DIVORCIO LITIGIOSO,093182010013
915/03/201009318-2010-0132  HABERES E INDEMNIZACIONES LABORALES,093182010013
1015/03/201009318-2010-0133  HABERES E INDEMNIZACIONES LABORALES,093182010013
119/03/201009318-2010-0148  RECUPERACION DEL MENOR O ENTREGA,093182010014
