descripcion,causa
No se encuentran resultados.,092052010002
No se encuentran resultados.,092052011003
118/09/201209205-2012-0019P DEPRECATORIO,092052012001
205/09/201209205-2012-0017P DEPRECATORIO,092052012001
327/08/201209205-2012-0015P DEPRECATORIO,092052012001
415/08/201209205-2012-0014P DEPRECATORIO,092052012001
520/07/201209205-2012-0010P DEPRECATORIO,092052012001
622/05/201209205-2012-0016  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092052012001
722/05/201209205-2012-0018  ALIMENTOS VOLUNTARIOS,092052012001
822/05/201209205-2012-0019  ALIMENTOS,092052012001
921/05/201209205-2012-0014  ALIMENTOS,092052012001
1018/05/201209205-2012-0010  ALIMENTOS,092052012001
1118/05/201209205-2012-0011  ALIMENTOS,092052012001
107/12/201209205-2012-0029P DEPRECATORIO,092052012002
205/12/201209205-2012-0028P DEPRECATORIO,092052012002
328/11/201209205-2012-0027P DEPRECATORIO,092052012002
409/11/201209205-2012-0026P DEPRECATORIO,092052012002
505/11/201209205-2012-0025P DEPRECATORIO,092052012002
624/10/201209205-2012-0024P DEPRECATORIO,092052012002
717/10/201209205-2012-0023P DEPRECATORIO,092052012002
816/10/201209205-2012-0022P DEPRECATORIO,092052012002
925/09/201209205-2012-0021P DEPRECATORIO,092052012002
1019/09/201209205-2012-0020P DEPRECATORIO,092052012002
1124/05/201209205-2012-0027  ALIMENTOS,092052012002
1224/05/201209205-2012-0028  ALIMENTOS VOLUNTARIOS,092052012002
1324/05/201209205-2012-0029  ALIMENTOS,092052012002
1423/05/201209205-2012-0023  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092052012002
1523/05/201209205-2012-0024  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092052012002
1623/05/201209205-2012-0025  ALIMENTOS,092052012002
1723/05/201209205-2012-0026  DIVORCIO POR CAUSAL,092052012002
1822/05/201209205-2012-0020  ALIMENTOS,092052012002
1922/05/201209205-2012-0021  ALIMENTOS,092052012002
121/12/201209205-2012-0031P DEPRECATORIO,092052012003
214/12/201209205-2012-0030P DEPRECATORIO,092052012003
329/05/201209205-2012-0034  ALIMENTOS,092052012003
429/05/201209205-2012-0035  ALIMENTOS,092052012003
529/05/201209205-2012-0037  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092052012003
629/05/201209205-2012-0038  ALIMENTOS,092052012003
729/05/201209205-2012-0039  SOLICITUD,092052012003
828/05/201209205-2012-0031  ALIMENTOS VOLUNTARIOS,092052012003
928/05/201209205-2012-0032  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092052012003
131/05/201209205-2012-0045  ALIMENTOS PARA MUJER EMBARAZADA,092052012004
231/05/201209205-2012-0046  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092052012004
331/05/201209205-2012-0047  ALIMENTOS,092052012004
431/05/201209205-2012-0048  ALIMENTOS PARA MUJER EMBARAZADA,092052012004
530/05/201209205-2012-0040  ALIMENTOS,092052012004
630/05/201209205-2012-0041  ALIMENTOS,092052012004
730/05/201209205-2012-0042  DIVORCIO POR CAUSAL,092052012004
830/05/201209205-2012-0044  ALIMENTOS VOLUNTARIOS,092052012004
106/06/201209205-2012-0057  ALIMENTOS,092052012005
206/06/201209205-2012-0058  RECUPERACION DEL MENOR O ENTREGA,092052012005
306/06/201209205-2012-0059  DIVORCIO POR CAUSAL,092052012005
405/06/201209205-2012-0053  ALIMENTOS,092052012005
