descripcion,causa
109/06/201009904-2010-0001P DEPRECATORIO,099042010000
212/01/201009904-2010-0008  TENENCIA DE ARMAS,099042010000
311/01/201009904-2010-0007  ESTUPEFACIENTES,099042010000
407/01/201009904-2010-0005  ROBO,099042010000
507/01/201009904-2010-0006  ROBO,099042010000
606/01/201009904-2010-0001  ROBO,099042010000
705/01/201009904-2010-0002  OTRO,099042010000
805/01/201009904-2010-0003  FALSIFICACIONES,099042010000
126/01/201009904-2010-0018  ASOCIACION ILICITA,099042010001
226/01/201009904-2010-0019  LESIONES,099042010001
325/01/201009904-2010-0015  ROBO,099042010001
425/01/201009904-2010-0017  LAVADO DE ACTIVOS,099042010001
522/01/201009904-2010-0016  ROBO,099042010001
619/01/201009904-2010-0014  ESTUPEFACIENTES,099042010001
718/01/201009904-2010-0013  TENENCIA DE ARMAS,099042010001
815/01/201009904-2010-0010  ROBO,099042010001
915/01/201009904-2010-0011  ROBO,099042010001
1015/01/201009904-2010-0012  LESIONES,099042010001
105/02/201009904-2010-0028  ESTUPEFACIENTES,099042010002
205/02/201009904-2010-0029  TENENCIA DE ARMAS,099042010002
304/02/201009904-2010-0027  ROBO,099042010002
403/02/201009904-2010-0024  ROBO,099042010002
503/02/201009904-2010-0026  TENENCIA DE ARMAS,099042010002
602/02/201009904-2010-0025  ESTUPEFACIENTES,099042010002
701/02/201009904-2010-0023  FALSIFICACIONES,099042010002
828/01/201009904-2010-0022  LESIONES,099042010002
928/01/201009904-2010-0021  ROBO,099042010002
1026/01/201009904-2010-0020  ROBO,099042010002
118/02/201009904-2010-0039  ROBO,099042010003
218/02/201009904-2010-0038  ESTUPEFACIENTES,099042010003
317/02/201009904-2010-0035  ROBO,099042010003
417/02/201009904-2010-0036  ESTUPEFACIENTES,099042010003
512/02/201009904-2010-0037  ROBO,099042010003
611/02/201009904-2010-0032  ROBO,099042010003
711/02/201009904-2010-0033  ROBO,099042010003
810/02/201009904-2010-0034  ROBO,099042010003
905/02/201009904-2010-0030  HURTO,099042010003
1001/02/201009904-2010-0031  CONTRA LA VIDA,099042010003
109/03/201009904-2010-0049  TENENCIA DE ARMAS,099042010004
205/03/201009904-2010-0047  CONTRA LA VIDA,099042010004
304/03/201009904-2010-0046  ROBO,099042010004
404/03/201009904-2010-0048  OTRO,099042010004
502/03/201009904-2010-0045  ROBO,099042010004
601/03/201009904-2010-0044  ROBO,099042010004
725/02/201009904-2010-0040  EL ROBO,099042010004
825/02/201009904-2010-0043  ESTUPEFACIENTES,099042010004
923/02/201009904-2010-0042  TENENCIA DE ARMAS,099042010004
1022/02/201009904-2010-0041  TENENCIA DE ARMAS,099042010004
122/03/201009904-2010-0059  ESTUPEFACIENTES,099042010005
219/03/201009904-2010-0058  ESTUPEFACIENTES,099042010005
318/03/201009904-2010-0057  ROBO,099042010005
417/03/201009904-2010-0056  TENENCIA DE ARMAS,099042010005
515/03/201009904-2010-0054  ESTUPEFACIENTES,099042010005
615/03/201009904-2010-0055  FALSIFICACIONES,099042010005
710/03/201009904-2010-0052  ROBO,099042010005
810/03/201009904-2010-0053  ESTAFA,099042010005
909/03/201009904-2010-0050  TENENCIA DE ARMAS,099042010005
114/04/201109904-2010-0069  TENENCIA DE ARMAS,099042010006
201/04/201009904-2010-0068  CONTRA LA VIDA,099042010006
331/03/201009904-2010-0066  ROBO,099042010006
431/03/201009904-2010-0067  ROBO,099042010006
530/03/201009904-2010-0065  PROXENETISMO Y CORRUPCIÓN DE MENORES.,099042010006
624/03/201009904-2010-0061  EXTORSION,099042010006
724/03/201009904-2010-0062  ASOCIACION ILICITA,099042010006
823/03/201009904-2010-0060  ROBO,099042010006
123/04/201009904-2010-0079  CONTRA LA VIDA,099042010007
219/04/201009904-2010-0077  TENENCIA DE ARMAS,099042010007
319/04/201009904-2010-0078  TENENCIA DE ARMAS,099042010007
415/04/201009904-2010-0076  ROBO,099042010007
514/04/201009904-2010-0075  ASOCIACION ILICITA,099042010007
613/04/201009904-2010-0074  ROBO,099042010007
709/04/201009904-2010-0073  ROBO,099042010007
808/04/201009904-2010-0072  ESTUPEFACIENTES,099042010007
908/04/201009904-2010-0071  TENENCIA DE ARMAS,099042010007
1006/04/201009904-2010-0070  CONTRA LA VIDA,099042010007
129/04/201009904-2010-0089  ROBO,099042010008
229/04/201009904-2010-0088  TENENCIA DE ARMAS,099042010008
327/04/201009904-2010-0085  CONTRA LA VIDA,099042010008
426/04/201009904-2010-0082  ROBO,099042010008
526/04/201009904-2010-0083  ROBO,099042010008
626/04/201009904-2010-0084  ROBO,099042010008
722/04/201009904-2010-0080  ROBO,099042010008
822/04/201009904-2010-0081  ROBO,099042010008
118/05/201009904-2010-0099  TENENCIA DE ARMAS,099042010009
217/05/201009904-2010-0098  TENENCIA DE ARMAS,099042010009
306/05/201009904-2010-0094  ROBO,099042010009
406/05/201009904-2010-0093  TENENCIA DE ARMAS,099042010009
504/05/201009904-2010-0091  TENENCIA DE ARMAS,099042010009
604/05/201009904-2010-0092  ROBO,099042010009
