descripcion,causa
120/10/201009912-2010-0001P DEPRECATORIO,099122010000
213/01/201009912-2010-0009  ESTUPEFACIENTES,099122010000
312/01/201009912-2010-0006  ROBO,099122010000
412/01/201009912-2010-0007  ROBO,099122010000
512/01/201009912-2010-0008  ESTUPEFACIENTES,099122010000
608/01/201009912-2010-0005  ROBO,099122010000
706/01/201009912-2010-0003  OTRO,099122010000
806/01/201009912-2010-0004  EL ROBO,099122010000
904/01/201009912-2010-0002  EL ROBO,099122010000
127/01/201009912-2010-0019  ROBO,099122010001
225/01/201009912-2010-0016  ROBO,099122010001
322/01/201009912-2010-0015  ROBO,099122010001
422/01/201009912-2010-0017  CONTRA LA VIDA,099122010001
520/01/201009912-2010-0013  ROBO,099122010001
620/01/201009912-2010-0014  ROBO,099122010001
719/01/201009912-2010-0011  TENENCIA DE ARMAS,099122010001
819/01/201009912-2010-0012  ESTUPEFACIENTES,099122010001
914/01/201009912-2010-0010  ROBO,099122010001
105/02/201009912-2010-0027  TENENCIA DE ARMAS,099122010002
205/02/201009912-2010-0028  USO DOLOSO DE DOCUMENTOS FALSOS,099122010002
304/02/201009912-2010-0025  ESTUPEFACIENTES,099122010002
404/02/201009912-2010-0029  DELITOS RELACIONADOS CON NARCOTRAFICO,099122010002
502/02/201009912-2010-0026  ROBO,099122010002
601/02/201009912-2010-0024  TENENCIA DE ARMAS,099122010002
729/01/201009912-2010-0020  FALSIFICACIONES,099122010002
829/01/201009912-2010-0022  ROBO,099122010002
929/01/201009912-2010-0023  ROBO,099122010002
1027/01/201009912-2010-0021  ROBO,099122010002
119/02/201009912-2010-0039  ESTUPEFACIENTES,099122010003
217/02/201009912-2010-0038  ROBO,099122010003
317/02/201009912-2010-0037  ROBO,099122010003
410/02/201009912-2010-0033  ESTUPEFACIENTES,099122010003
510/02/201009912-2010-0035  ESTUPEFACIENTES,099122010003
609/02/201009912-2010-0031  USURPACION DE IDENTIDAD,099122010003
709/02/201009912-2010-0032  ESTAFA,099122010003
805/02/201009912-2010-0030  TENENCIA DE ARMAS,099122010003
105/03/201009912-2010-0049  ROBO,099122010004
202/03/201009912-2010-0048  ROBO,099122010004
302/03/201009912-2010-0047  TENENCIA DE ARMAS,099122010004
401/03/201009912-2010-0046  EL HURTO,099122010004
527/02/201009912-2010-0045  TENENCIA DE ARMAS,099122010004
624/02/201009912-2010-0043  ESTUPEFACIENTES,099122010004
722/02/201009912-2010-0041  OCULTACION DE BIENES,099122010004
822/02/201009912-2010-0042  CONTRA LA VIDA,099122010004
"918/02/201009912-2010-0040  ATENTADO CONTRA EL PUDOR, VIOLACIÓN Y ESTUPRO.",099122010004
119/03/201009912-2010-0059  ROBO,099122010005
215/03/201009912-2010-0057  TENENCIA DE ARMAS,099122010005
311/03/201009912-2010-0056  ROBO,099122010005
410/03/201009912-2010-0054  TENENCIA DE ARMAS,099122010005
510/03/201009912-2010-0055  DELITOS RELACIONADOS CON NARCOTRAFICO,099122010005
609/03/201009912-2010-0052  ROBO,099122010005
709/03/201009912-2010-0053  TENENCIA DE ARMAS,099122010005
804/03/201009912-2010-0050  EL ROBO,099122010005
904/03/201009912-2010-0051  ABUSO DE ARMAS.,099122010005
131/03/201009912-2010-0067  TENENCIA DE ARMAS,099122010006
231/03/201009912-2010-0068  ESTUPEFACIENTES,099122010006
