descripcion,causa
No se encuentran resultados.,093592010002
No se encuentran resultados.,093592011003
No se encuentran resultados.,093592012003
No se encuentran resultados.,093592013003
128/10/201409359-2014-0011G DEPRECATORIO,093592014001
228/10/201409359-2014-0012G DEPRECATORIO,093592014001
328/10/201409359-2014-0013G DEPRECATORIO,093592014001
428/10/201409359-2014-0014G DEPRECATORIO,093592014001
528/10/201409359-2014-0015G DEPRECATORIO,093592014001
628/10/201409359-2014-0016G DEPRECATORIO,093592014001
728/10/201409359-2014-0017G DEPRECATORIO,093592014001
828/10/201409359-2014-0018G DEPRECATORIO,093592014001
928/10/201409359-2014-0019G DEPRECATORIO,093592014001
1027/10/201409359-2014-0010G DEPRECATORIO,093592014001
1124/10/201409359-2014-0010  PAGO DE INDEMNIZACIONES LABORALES,093592014001
1224/10/201409359-2014-0011  PAGO DE HABERES LABORALES,093592014001
1324/10/201409359-2014-0012  PAGO DE INDEMNIZACIONES LABORALES,093592014001
1424/10/201409359-2014-0013  PAGO DE INDEMNIZACIONES LABORALES,093592014001
1524/10/201409359-2014-0014  PAGO DE HABERES LABORALES,093592014001
1624/10/201409359-2014-0015  PAGO DE HABERES LABORALES,093592014001
1724/10/201409359-2014-0016  PAGO DE HABERES LABORALES,093592014001
1824/10/201409359-2014-0017  PAGO DE INDEMNIZACIONES LABORALES,093592014001
1924/10/201409359-2014-0018  PAGO DE HABERES LABORALES,093592014001
2024/10/201409359-2014-0019  ACCIÓN DE HÁBEAS DATA,093592014001
131/10/201409359-2014-0023G EJECUCIÓN DE ACTA DE MEDIACIÓN,093592014002
231/10/201409359-2014-0024G DEPRECATORIO,093592014002
331/10/201409359-2014-0025G DEPRECATORIO,093592014002
431/10/201409359-2014-0026G DEPRECATORIO,093592014002
531/10/201409359-2014-0027G DEPRECATORIO,093592014002
631/10/201409359-2014-0028G DEPRECATORIO,093592014002
731/10/201409359-2014-0029G DEPRECATORIO,093592014002
830/10/201409359-2014-0022G DEPRECATORIO,093592014002
929/10/201409359-2014-0021G DEPRECATORIO,093592014002
1028/10/201409359-2014-0020G DEPRECATORIO,093592014002
1127/10/201409359-2014-0024  PAGO DE HABERES LABORALES,093592014002
1227/10/201409359-2014-0025  PAGO DE HABERES LABORALES,093592014002
1327/10/201409359-2014-0026  INDEMNIZACIÓN POR DESPIDO INTEMPESTIVO,093592014002
1427/10/201409359-2014-0027  PAGO DE INDEMNIZACIONES LABORALES,093592014002
1527/10/201409359-2014-0028  PAGO DE HABERES LABORALES,093592014002
1627/10/201409359-2014-0029  PAGO DE HABERES LABORALES,093592014002
1724/10/201409359-2014-0020  PAGO DE HABERES LABORALES,093592014002
1824/10/201409359-2014-0021  PAGO DE HABERES LABORALES,093592014002
1924/10/201409359-2014-0022  PAGO DE HABERES LABORALES,093592014002
2024/10/201409359-2014-0023  PAGO DE HABERES LABORALES,093592014002
106/11/201409359-2014-0039G DEPRECATORIO,093592014003
205/11/201409359-2014-0036G DEPRECATORIO,093592014003
305/11/201409359-2014-0037G DEPRECATORIO,093592014003
405/11/201409359-2014-0038G DEPRECATORIO,093592014003
504/11/201409359-2014-0032G DEPRECATORIO,093592014003
604/11/201409359-2014-0033G DEPRECATORIO,093592014003
704/11/201409359-2014-0034G DEPRECATORIO,093592014003
804/11/201409359-2014-0035G DEPRECATORIO,093592014003
931/10/201409359-2014-0030G DEPRECATORIO,093592014003
