descripcion,causa
125/01/201009282-2010-0008HTDELITOS DE TRANSITO SEGUN ART. 132,092822010000
218/01/201009282-2010-0006HTDELITOS DE TRANSITO SEGUN ART. 131,092822010000
302/01/201009282-2010-0001HTDELITOS DE TRANSITO SEGUN ART. 132,092822010000
114/02/201009282-2010-0016HTDELITOS DE TRANSITO SEGUN ART. 131,092822010001
220/01/201009282-2010-0014HPUSO DOLOSO DE DOCUMENTOS FALSOS,092822010001
113/03/201009282-2010-0027HTDELITOS DE TRANSITO SEGUN ART. 132,092822010002
202/03/201009282-2010-0021HTDELITOS DE TRANSITO SEGUN ART. 132,092822010002
101/04/201009282-2010-0038HTDELITOS DE TRANSITO SEGUN ART. 131,092822010003
221/03/201009282-2010-0031HTDELITOS DE TRANSITO SEGUN ART. 131,092822010003
308/02/201009282-2010-0034HPTENENCIA DE ARMAS,092822010003
405/02/201009282-2010-0032HPROBO,092822010003
128/04/201009282-2010-0047HTDELITOS DE TRANSITO SEGUN ART. 131,092822010004
218/04/201009282-2010-0043HTDELITOS DE TRANSITO SEGUN ART. 131,092822010004
305/04/201009282-2010-0040HTDELITOS DE TRANSITO SEGUN ART. 131,092822010004
113/06/201009282-2010-0059HTDELITOS DE TRANSITO SEGUN ART. 131,092822010005
216/05/201009282-2010-0053HTDELITOS DE TRANSITO SEGUN ART. 132,092822010005
308/05/201009282-2010-0050HTDELITOS DE TRANSITO SEGUN ART. 132,092822010005
408/05/201009282-2010-0056HTDELITOS DE TRANSITO SEGUN ART. 131,092822010005
507/03/201009282-2010-0059HPTENENCIA DE ARMAS,092822010005
121/06/201009282-2010-0062HTDELITOS DE TRANSITO SEGUN ART. 131,092822010006
217/03/201009282-2010-0069HPTENENCIA DE ARMAS,092822010006
314/03/201009282-2010-0067HPROBO,092822010006
125/07/201009282-2010-0078HTDELITOS DE TRANSITO SEGUN ART. 126,092822010007
219/07/201009282-2010-0075HTDELITOS DE TRANSITO SEGUN ART.127,092822010007
305/05/201009282-2010-0072HPROBO,092822010007
426/04/201009282-2010-0073HTDELITOS DE TRANSITO SEGUN ART. 131,092822010007
105/08/201009282-2010-0083HTDELITOS DE TRANSITO SEGUN ART. 131,092822010008
118/09/201009282-2010-0094HTDELITOS DE TRANSITO SEGUN ART. 132,092822010009
228/08/201009282-2010-0090HTDELITOS DE TRANSITO SEGUN ART. 132,092822010009
319/04/201009282-2010-0092HPCONTRA LA VIDA,092822010009
110/10/201009282-2010-0102HTDELITOS DE TRANSITO SEGUN ART. 131,092822010010
129/11/201009282-2010-0118HTDELITOS DE TRANSITO SEGUN ART. 131,092822010011
211/11/201009282-2010-0112HTDELITOS DE TRANSITO SEGUN ART. 131,092822010011
308/05/201009282-2010-0115HPUSURPACION DE IDENTIDAD,092822010011
119/12/201009282-2010-0125HTDELITOS DE TRANSITO SEGUN ART. 131,092822010012
224/05/201009282-2010-0124HPROBO,092822010012
109/06/201009282-2010-0135HPTENENCIA DE ARMAS,092822010013
