descripcion,causa
101/10/201009263-2010-0008P DEPRECATORIO,092632010000
217/09/201009263-2010-0007P DEPRECATORIO,092632010000
310/08/201009263-2010-0006P DEPRECATORIO,092632010000
426/04/201009263-2010-0004P DEPRECATORIO,092632010000
514/04/201009263-2010-0003P DEPRECATORIO,092632010000
618/02/201009263-2010-0002P DEPRECATORIO,092632010000
702/02/201009263-2010-0001P DEPRECATORIO,092632010000
804/01/201009263-2010-0008  DESESTIMACION,092632010000
904/01/201009263-2010-0007  DESESTIMACION,092632010000
1004/01/201009263-2010-0006  ESTUPEFACIENTES,092632010000
1104/01/201009263-2010-0005  DESESTIMACION,092632010000
1204/01/201009263-2010-0003  DESESTIMACION,092632010000
1304/01/201009263-2010-0001  DESESTIMACION,092632010000
105/01/201009263-2010-0018  DESESTIMACION,092632010001
204/01/201009263-2010-0011  DESESTIMACION,092632010001
304/01/201009263-2010-0010  DESESTIMACION,092632010001
106/01/201009263-2010-0027  DESESTIMACION,092632010002
206/01/201009263-2010-0024  DESESTIMACION,092632010002
305/01/201009263-2010-0020  DESESTIMACION,092632010002
108/01/201009263-2010-0039  DESESTIMACION,092632010003
208/01/201009263-2010-0036  DESESTIMACION,092632010003
307/01/201009263-2010-0035  DESESTIMACION,092632010003
407/01/201009263-2010-0034  DESESTIMACION,092632010003
507/01/201009263-2010-0033  DESESTIMACION,092632010003
607/01/201009263-2010-0031  DESESTIMACION,092632010003
707/01/201009263-2010-0030  DESESTIMACION,092632010003
112/01/201009263-2010-0049  ROBO,092632010004
212/01/201009263-2010-0048  DESESTIMACION,092632010004
311/01/201009263-2010-0046  DESESTIMACION,092632010004
411/01/201009263-2010-0045  DESESTIMACION,092632010004
511/01/201009263-2010-0044  DESESTIMACION,092632010004
611/01/201009263-2010-0043  DESESTIMACION,092632010004
711/01/201009263-2010-0042  DESESTIMACION,092632010004
811/01/201009263-2010-0041  DESESTIMACION,092632010004
113/01/201009263-2010-0059  DESESTIMACION,092632010005
213/01/201009263-2010-0058  TENENCIA DE ARMAS,092632010005
313/01/201009263-2010-0057  DESESTIMACION,092632010005
412/01/201009263-2010-0056  DESESTIMACION,092632010005
512/01/201009263-2010-0055  DESESTIMACION,092632010005
612/01/201009263-2010-0054  DESESTIMACION,092632010005
712/01/201009263-2010-0052  DESESTIMACION,092632010005
812/01/201009263-2010-0051  DESESTIMACION,092632010005
912/01/201009263-2010-0050  DESESTIMACION,092632010005
114/01/201009263-2010-0068  DESESTIMACION,092632010006
214/01/201009263-2010-0067  ROBO,092632010006
314/01/201009263-2010-0066  DESESTIMACION,092632010006
414/01/201009263-2010-0065  DESESTIMACION,092632010006
514/01/201009263-2010-0064  DESESTIMACION,092632010006
613/01/201009263-2010-0062  DESESTIMACION,092632010006
713/01/201009263-2010-0061  DESESTIMACION,092632010006
118/01/201009263-2010-0078  DESESTIMACION,092632010007
218/01/201009263-2010-0076  DESESTIMACION,092632010007
318/01/201009263-2010-0075  DESESTIMACION,092632010007
415/01/201009263-2010-0074  DESESTIMACION,092632010007
515/01/201009263-2010-0073  DESESTIMACION,092632010007
614/01/201009263-2010-0071  DESESTIMACION,092632010007
120/01/201009263-2010-0089  DESESTIMACION,092632010008
219/01/201009263-2010-0088  DESESTIMACION,092632010008
319/01/201009263-2010-0087  DESESTIMACION,092632010008
419/01/201009263-2010-0085  DESESTIMACION,092632010008
519/01/201009263-2010-0083  ESTUPEFACIENTES,092632010008
618/01/201009263-2010-0082  DESESTIMACION,092632010008
718/01/201009263-2010-0081  LEY ORGANICA DE DEFENSA DEL CONSUMIDOR,092632010008
818/01/201009263-2010-0080  DESESTIMACION,092632010008
121/01/201009263-2010-0099  DESESTIMACION,092632010009
221/01/201009263-2010-0098  DESESTIMACION,092632010009
321/01/201009263-2010-0097  DESESTIMACION,092632010009
421/01/201009263-2010-0096  DESESTIMACION,092632010009
520/01/201009263-2010-0093  DESESTIMACION,092632010009
620/01/201009263-2010-0092  DESESTIMACION,092632010009
720/01/201009263-2010-0091  DESESTIMACION,092632010009
820/01/201009263-2010-0090  DESESTIMACION,092632010009
125/01/201009263-2010-0109  ROBO,092632010010
225/01/201009263-2010-0106  DESESTIMACION,092632010010
325/01/201009263-2010-0108  DESESTIMACION,092632010010
422/01/201009263-2010-0105  DESESTIMACION,092632010010
522/01/201009263-2010-0104  DESESTIMACION,092632010010
622/01/201009263-2010-0103  DESESTIMACION,092632010010
722/01/201009263-2010-0101  DESESTIMACION,092632010010
821/01/201009263-2010-0100  DESESTIMACION,092632010010
125/01/201009263-2010-0119  DESESTIMACION,092632010011
225/01/201009263-2010-0117  DESESTIMACION,092632010011
325/01/201009263-2010-0116  DESESTIMACION,092632010011
425/01/201009263-2010-0115  DESESTIMACION,092632010011
525/01/201009263-2010-0114  DESESTIMACION,092632010011
625/01/201009263-2010-0113  DESESTIMACION,092632010011
725/01/201009263-2010-0112  DESESTIMACION,092632010011
825/01/201009263-2010-0110  DESESTIMACION,092632010011
126/01/201009263-2010-0129  DESESTIMACION,092632010012
226/01/201009263-2010-0127  DESESTIMACION,092632010012
326/01/201009263-2010-0125  DESESTIMACION,092632010012
426/01/201009263-2010-0124  DESESTIMACION,092632010012
525/01/201009263-2010-0123  DESESTIMACION,092632010012
625/01/201009263-2010-0121  DESESTIMACION,092632010012
725/01/201009263-2010-0120  DESESTIMACION,092632010012
,092632010013
127/01/201009263-2010-0139  DESESTIMACION,092632010013
227/01/201009263-2010-0138  DESESTIMACION,092632010013
327/01/201009263-2010-0137  DESESTIMACION,092632010013
427/01/201009263-2010-0136  DESESTIMACION,092632010013
