descripcion,causa
120/01/201009328-2010-0009P EXHORTO,093282010000
218/01/201009328-2010-0008P DEPRECATORIO,093282010000
315/01/201009328-2010-0007P DEPRECATORIO,093282010000
413/01/201009328-2010-0006P DEPRECATORIO,093282010000
513/01/201009328-2010-0005P DEPRECATORIO,093282010000
611/01/201009328-2010-0004P DEPRECATORIO,093282010000
708/01/201009328-2010-0003P DEPRECATORIO,093282010000
806/01/201009328-2010-0002P DEPRECATORIO,093282010000
905/01/201009328-2010-0007  PRESCRIPCIÓN ADQUISITIVA DE DOMINIO,093282010000
1005/01/201009328-2010-0008  AMPARO POSESORIO,093282010000
1105/01/201009328-2010-0009  DINERO,093282010000
1204/01/201009328-2010-0001P DEPRECATORIO,093282010000
1304/01/201009328-2010-0001  DIVORCIO LITIGIOSO,093282010000
1404/01/201009328-2010-0002  OBLIGACIONES; ART. 423 CPC,093282010000
1504/01/201009328-2010-0003  DIVORCIO POR MUTUO CONSENTIMIENTO,093282010000
1604/01/201009328-2010-0004  INSPECCION JUDICIAL,093282010000
1704/01/201009328-2010-0005  SOLICITUD DE EMBARGO,093282010000
109/02/201009328-2010-0019P DEPRECATORIO,093282010001
205/02/201009328-2010-0018P DEPRECATORIO,093282010001
304/02/201009328-2010-0017P DEPRECATORIO,093282010001
403/02/201009328-2010-0016P DEPRECATORIO,093282010001
501/02/201009328-2010-0015P DEPRECATORIO,093282010001
601/02/201009328-2010-0014P DEPRECATORIO,093282010001
728/01/201009328-2010-0013P DEPRECATORIO,093282010001
827/01/201009328-2010-0012P DEPRECATORIO,093282010001
926/01/201009328-2010-0011P DEPRECATORIO,093282010001
1022/01/201009328-2010-0010P DEPRECATORIO,093282010001
1108/01/201009328-2010-0016  MATRICULA DE COMERCIO,093282010001
"1208/01/201009328-2010-0017  AUTORIZACIONES, LICENCIAS JUDICIALES",093282010001
1308/01/201009328-2010-0018  OBLIGACIONES; ART. 423 CPC,093282010001
1408/01/201009328-2010-0019  RECUSACION,093282010001
1507/01/201009328-2010-0014  MATRICULA DE COMERCIO,093282010001
1607/01/201009328-2010-0015  OBLIGACIONES; ART. 423 CPC,093282010001
1706/01/201009328-2010-0011  OTROS,093282010001
1806/01/201009328-2010-0012  INSOLVENCIA,093282010001
1906/01/201009328-2010-0013  RECUSACION,093282010001
102/03/201009328-2010-0029P DEPRECATORIO,093282010002
201/03/201009328-2010-0028P DEPRECATORIO,093282010002
326/02/201009328-2010-0027P DEPRECATORIO,093282010002
424/02/201009328-2010-0026P DEPRECATORIO,093282010002
523/02/201009328-2010-0025P DEPRECATORIO,093282010002
622/02/201009328-2010-0024P DEPRECATORIO,093282010002
719/02/201009328-2010-0023P DEPRECATORIO,093282010002
812/02/201009328-2010-0022P DEPRECATORIO,093282010002
912/02/201009328-2010-0021P DEPRECATORIO,093282010002
1011/02/201009328-2010-0020P DEPRECATORIO,093282010002
1112/01/201009328-2010-0028  DIVORCIO LITIGIOSO,093282010002
1212/01/201009328-2010-0029  DINERO,093282010002
1311/01/201009328-2010-0025  COLUSORIOS,093282010002
1411/01/201009328-2010-0026  DINERO,093282010002
1511/01/201009328-2010-0027  DIVORCIO POR MUTUO CONSENTIMIENTO,093282010002
1608/01/201009328-2010-0020  CONFESION JUDICIAL,093282010002
1708/01/201009328-2010-0021  DIVORCIO LITIGIOSO,093282010002
1808/01/201009328-2010-0022  EXTINCION DE PATRIMONIO FAMILIAR,093282010002
1908/01/201009328-2010-0023  DAÑO MORAL,093282010002
2008/01/201009328-2010-0024  OBLIGACIONES; ART. 423 CPC,093282010002
122/03/201009328-2010-0039P DEPRECATORIO,093282010003
